location_id,location_type,name_en,name_hi,state,state_code,district,district_code,subdistrict,subdistrict_code,village_town,village_town_code,pincode,latitude,longitude,geocode_precision,source_id,source_object_id,is_synthetic,confidence_score,verified_at,dataset_version,in_ncr
LOC_9C985084D230,shop,Hind Building Materials,हिन्द बिल्डिंग मटेरियल,Haryana,HR,Gurugram,VB-HR-GURUGRAM,,,Harjipur Khera,,,28.344696,77.145602,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_674114AF161D,shop,Ambey Cement Store,अंबे सीमेंट स्टोर,Uttar Pradesh,UP,Varanasi,VB-UP-VARANASI,,,Todarpur Kalan,,,25.486882,83.080986,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_14640C9EF5A5,shop,Gupta Steel & TMT,गुप्ता स्टील एंड टीएमटी,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Fatehpur Majra,,,27.256354,77.908834,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4A4AE1658C7F,shop,Verma Building Materials,वर्मा बिल्डिंग मटेरियल,Haryana,HR,Ambala,VB-HR-AMBALA,,,Rampur,,,30.505728,76.910043,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_AF2AC114F118,shop,Hind Building Materials,हिन्द बिल्डिंग मटेरियल,Uttar Pradesh,UP,Mainpuri,VB-UP-MAINPURI,,,Mubarikpur (6),,,27.020466,78.964982,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_AE07209E5472,shop,Hind Bricks & Blocks,हिन्द ईंट भंडार,Uttar Pradesh,UP,Aligarh,VB-UP-ALIGARH,,,Naurangpur Khera (3),,,27.914333,78.011115,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_835B7A597DA0,shop,Maa Durga Steel & TMT,माँ दुर्गा स्टील एंड टीएमटी,Uttar Pradesh,UP,Bareilly,VB-UP-BAREILLY,,,Barwala Khurd (11),,,28.386593,79.263448,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_1684A7687A8B,shop,New Kisan Building Materials,न्यू किसान बिल्डिंग मटेरियल,Uttar Pradesh,UP,Kanpur Nagar,VB-UP-KANPUR-NAGAR,,,Todarpur Nagar,,,26.375784,80.42475,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0405E3A118FD,shop,Guru Nanak Pipes & Fittings,गुरु नानक पाइप एंड फिटिंग्स,Haryana,HR,Panchkula,VB-HR-PANCHKULA,,,Salempur Majra,,,30.67361,77.006066,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_CC13F90FD633,shop,Ambey Cement Store,अंबे सीमेंट स्टोर,Haryana,HR,Nuh,VB-HR-NUH,,,Dhanaura Majra,,,28.009912,77.036462,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_CEACBD8E971B,shop,Maa Durga Hardware,माँ दुर्गा हार्डवेयर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Umarpur Khera,,,27.006652,78.288581,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_C4699E0AE5EA,shop,Singh Steel & TMT,सिंह स्टील एंड टीएमटी,Uttar Pradesh,UP,Firozabad,VB-UP-FIROZABAD,,,Barwala Khurd,,,27.187709,78.616128,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0739E38E7263,shop,Hind Hardware,हिन्द हार्डवेयर,Haryana,HR,Ambala,VB-HR-AMBALA,,,Nathupur,,,30.249183,76.889965,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_ABAEC745EDCA,shop,New Kisan Cement Store,न्यू किसान सीमेंट स्टोर,Uttar Pradesh,UP,Kanpur Dehat,VB-UP-KANPUR-DEHAT,,,Bhojpur (11),,,26.327449,79.811149,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_36ADB7E2ECC9,shop,Shanti Paints,शांति पेंट्स,Uttar Pradesh,UP,Mainpuri,VB-UP-MAINPURI,,,Jamalpur Khera (21),,,27.075575,78.927859,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_1D52AE4A2C5B,shop,Yadav Paints,यादव पेंट्स,Haryana,HR,Nuh,VB-HR-NUH,,,Rampur Kalan,,,27.942795,76.970457,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_EC37C11D9A8D,shop,Shri Balaji Electricals,श्री बालाजी इलेक्ट्रिकल्स,Haryana,HR,Karnal,VB-HR-KARNAL,,,Dhanaura Khurd (23),,,29.442104,77.031701,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_F5ADA5DF179C,shop,Jai Bharat Cement Store,जय भारत सीमेंट स्टोर,Uttar Pradesh,UP,Shamli,VB-UP-SHAMLI,,,Jhinjhana Majra (17),,,29.341507,77.43979,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_38FFB49D1CD8,shop,Ganpati Bricks & Blocks,गणपति ईंट भंडार,Punjab,PB,Pathankot,VB-PB-PATHANKOT,,,Kheri Khurd,,,32.106811,75.587894,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_03E0AABA2763,shop,Krishna Steel & TMT,कृष्णा स्टील एंड टीएमटी,Haryana,HR,Rewari,VB-HR-REWARI,,,Dhanaura,,,28.044208,76.44478,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E0F8C91782B4,shop,Gupta Building Materials,गुप्ता बिल्डिंग मटेरियल,Punjab,PB,Sangrur,VB-PB-SANGRUR,,,Naurangpur Khurd (28),,,30.389182,75.689637,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E2D9378FB8EC,shop,Ganpati Building Materials,गणपति बिल्डिंग मटेरियल,Haryana,HR,Bhiwani,VB-HR-BHIWANI,,,Nangla Khera,,,28.853861,75.852007,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_8C3AB59C5EE7,shop,National Building Materials,नेशनल बिल्डिंग मटेरियल,Punjab,PB,Malerkotla,VB-PB-MALERKOTLA,,,Rampur Kalan (22),,,30.427863,76.003181,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D3BBBC566E4A,shop,Sharma Steel & TMT,शर्मा स्टील एंड टीएमटी,Punjab,PB,Muktsar,VB-PB-MUKTSAR,,,Chandpur Khurd (28),,,30.562625,74.600673,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_24712A970761,shop,Verma Hardware,वर्मा हार्डवेयर,Punjab,PB,Fatehgarh Sahib,VB-PB-FATEHGARH-SA,,,Jhinjhana Khera (28),,,30.650775,76.540456,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4D7BFC92A0D6,shop,Ambey Hardware,अंबे हार्डवेयर,Haryana,HR,Sirsa,VB-HR-SIRSA,,,Rasulpur Kalan (24),,,29.813266,74.88354,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_3AEAAC951F39,shop,Deep Paints,दीप पेंट्स,Uttar Pradesh,UP,Kanpur Nagar,VB-UP-KANPUR-NAGAR,,,Rasulpur Majra,,,26.468765,80.160039,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A9095253ABDE,shop,Shri Balaji Sanitaryware,श्री बालाजी सैनिटरीवेयर,Uttar Pradesh,UP,Bulandshahr,VB-UP-BULANDSHAHR,,,Bhagwanpur Khurd (7),,,28.429474,77.953152,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_A3CBCF3D9057,shop,Deep Paints,दीप पेंट्स,Uttar Pradesh,UP,Unnao,VB-UP-UNNAO,,,Alipur Khurd (9),,,26.341558,80.65409,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4C695EE47680,shop,Sharma Paints,शर्मा पेंट्स,Haryana,HR,Fatehabad,VB-HR-FATEHABAD,,,Bahadurpur Nagar (8),,,29.278452,75.47235,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_862E09F7765C,shop,Bansal Bricks & Blocks,बंसल ईंट भंडार,Punjab,PB,Faridkot,VB-PB-FARIDKOT,,,Nathupur Khurd (24),,,30.553749,74.54679,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_BC11B24AF4C3,shop,New Kisan Cement Store,न्यू किसान सीमेंट स्टोर,Punjab,PB,SAS Nagar,VB-PB-SAS-NAGAR,,,Rasulpur Khera,,,30.836957,76.705379,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_0A4078CEA6F8,shop,New Kisan Cement Store,न्यू किसान सीमेंट स्टोर,Punjab,PB,Nawanshahr,VB-PB-NAWANSHAHR,,,Nangla Kalan (12),,,31.081871,76.172273,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_BF2E62B92594,shop,Yadav Tiles,यादव टाइल्स,Punjab,PB,Moga,VB-PB-MOGA,,,Gopalpur Majra (8),,,30.617659,75.013517,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_374B017B9233,shop,Shri Balaji Cement Store,श्री बालाजी सीमेंट स्टोर,Punjab,PB,SAS Nagar,VB-PB-SAS-NAGAR,,,Rasulpur Khera,,,30.838631,76.693459,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_68186530C39E,shop,Guru Nanak Paints,गुरु नानक पेंट्स,Haryana,HR,Sonipat,VB-HR-SONIPAT,,,Salempur Nagar,,,28.924186,76.840401,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_E625D299D2C2,shop,Jai Bharat Electricals,जय भारत इलेक्ट्रिकल्स,Haryana,HR,Mahendragarh,VB-HR-MAHENDRAGARH,,,Rampur Kalan,,,28.306437,76.049433,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_1CE00BB2AC19,shop,New Kisan Electricals,न्यू किसान इलेक्ट्रिकल्स,Uttar Pradesh,UP,Kanpur Dehat,VB-UP-KANPUR-DEHAT,,,Ladwa Majra (3),,,26.312964,79.834795,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_31E5BD06BDBC,shop,Gupta Building Materials,गुप्ता बिल्डिंग मटेरियल,Punjab,PB,Ferozepur,VB-PB-FEROZEPUR,,,Harjipur Nagar (16),,,30.8851,74.932296,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A70CD6641546,shop,Shri Balaji Hardware,श्री बालाजी हार्डवेयर,Punjab,PB,Mansa,VB-PB-MANSA,,,Bhojpur (14),,,29.928417,75.318221,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_81B02AFB9241,shop,Singh Steel & TMT,सिंह स्टील एंड टीएमटी,Haryana,HR,Panchkula,VB-HR-PANCHKULA,,,Barwala Kalan,,,30.682416,77.051708,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_DF9E34A4E48A,shop,Ambey Tiles,अंबे टाइल्स,Haryana,HR,Sirsa,VB-HR-SIRSA,,,Sultanpur Khurd (26),,,29.7036,74.764737,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_50EDA5081556,shop,Ganpati Building Materials,गणपति बिल्डिंग मटेरियल,Uttar Pradesh,UP,Ghaziabad,VB-UP-GHAZIABAD,,,Manakpur Nagar,,,28.715081,77.434933,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_03A98EF2A911,shop,Shri Balaji Cement Store,श्री बालाजी सीमेंट स्टोर,Uttar Pradesh,UP,Agra,VB-UP-AGRA,,,Rasulpur Nagar,,,27.318624,77.720773,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D0083356660B,shop,Hind Steel & TMT,हिन्द स्टील एंड टीएमटी,Punjab,PB,Fazilka,VB-PB-FAZILKA,,,Jamalpur Khurd (12),,,30.225671,73.913269,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D041019AE7E4,shop,Bansal Paints,बंसल पेंट्स,Uttar Pradesh,UP,Varanasi,VB-UP-VARANASI,,,Barwala Khera,,,25.488968,83.056593,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_24BA1B3217EB,shop,Ambey Cement Store,अंबे सीमेंट स्टोर,Haryana,HR,Sonipat,VB-HR-SONIPAT,,,Chandpur,,,29.048355,77.177042,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_A3531E2E5C53,shop,Shri Balaji Steel & TMT,श्री बालाजी स्टील एंड टीएमटी,Haryana,HR,Panipat,VB-HR-PANIPAT,,,Shahpur Kalan,,,29.325123,76.810331,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_FE17E4524560,shop,Maa Durga Hardware,माँ दुर्गा हार्डवेयर,Uttar Pradesh,UP,Hapur,VB-UP-HAPUR,,,Bahadurpur (12),,,28.75702,77.907691,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_CCA184932476,shop,Jai Bharat Bricks & Blocks,जय भारत ईंट भंडार,Uttar Pradesh,UP,Muzaffarnagar,VB-UP-MUZAFFARNAGA,,,Chandpur Nagar (6),,,29.633742,77.855484,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_9BE95238D965,shop,Krishna Building Materials,कृष्णा बिल्डिंग मटेरियल,Punjab,PB,Muktsar,VB-PB-MUKTSAR,,,Sikandarpur Khurd (16),,,30.547228,74.689419,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7D70DF778B6B,shop,Deep Bricks & Blocks,दीप ईंट भंडार,Punjab,PB,Tarn Taran,VB-PB-TARN-TARAN,,,Alipur Kalan (7),,,31.538973,74.827717,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_AB6A7781C9BE,shop,Gupta Hardware,गुप्ता हार्डवेयर,Haryana,HR,Bhiwani,VB-HR-BHIWANI,,,Jamalpur Khurd,,,28.953678,75.906778,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_44989360DA6D,shop,Gupta Hardware,गुप्ता हार्डवेयर,Uttar Pradesh,UP,Bareilly,VB-UP-BAREILLY,,,Alipur Khera (27),,,28.448366,79.277821,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_EFEF1362F1DE,shop,Gupta Tiles,गुप्ता टाइल्स,Haryana,HR,Bhiwani,VB-HR-BHIWANI,,,Nangla,,,28.786567,76.215749,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_2462A8C5B1A8,shop,National Building Materials,नेशनल बिल्डिंग मटेरियल,Punjab,PB,Jalandhar,VB-PB-JALANDHAR,,,Salempur (16),,,31.18124,75.418947,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_B7DDD06E0D76,shop,Ambey Building Materials,अंबे बिल्डिंग मटेरियल,Haryana,HR,Rewari,VB-HR-REWARI,,,Jhinjhana Nagar,,,28.067859,76.591438,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_0D093C7D7DE6,shop,Shri Balaji Cement Store,श्री बालाजी सीमेंट स्टोर,Uttar Pradesh,UP,Kanpur Nagar,VB-UP-KANPUR-NAGAR,,,Kheri Khurd,,,26.497381,80.461788,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_57C566C5CEAB,shop,Sharma Steel & TMT,शर्मा स्टील एंड टीएमटी,Delhi,DL,Shahdara,VB-DL-SHAHDARA,,,Bhagwanpur,,,28.618644,77.261373,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_F3A6400195B5,shop,Shri Balaji Paints,श्री बालाजी पेंट्स,Uttar Pradesh,UP,Baghpat,VB-UP-BAGHPAT,,,Mubarikpur Khera (2),,,28.910727,77.429959,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_B061E34E9CDA,shop,Shanti Cement Store,शांति सीमेंट स्टोर,Punjab,PB,Malerkotla,VB-PB-MALERKOTLA,,,Devipur Khera (3),,,30.422788,75.958103,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D769BB9ABC12,shop,Yadav Steel & TMT,यादव स्टील एंड टीएमटी,Haryana,HR,Charkhi Dadri,VB-HR-CHARKHI-DADR,,,Sikandarpur Nagar,,,28.4992,76.446479,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_A1E108B84EFD,shop,Krishna Building Materials,कृष्णा बिल्डिंग मटेरियल,Uttar Pradesh,UP,Bareilly,VB-UP-BAREILLY,,,Rampur Kalan (10),,,28.414564,79.200956,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_9CFB512B4E42,shop,Ambey Electricals,अंबे इलेक्ट्रिकल्स,Haryana,HR,Hisar,VB-HR-HISAR,,,Basantpur Nagar (19),,,29.04385,76.05004,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_400F7C8BD17F,shop,Bansal Steel & TMT,बंसल स्टील एंड टीएमटी,Haryana,HR,Karnal,VB-HR-KARNAL,,,Barwala Kalan (28),,,29.575523,77.073013,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_EE857BDF4977,shop,National Electricals,नेशनल इलेक्ट्रिकल्स,Punjab,PB,SAS Nagar,VB-PB-SAS-NAGAR,,,Sultanpur,,,30.846324,76.721312,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_C50FD03785F8,shop,National Cement Store,नेशनल सीमेंट स्टोर,Punjab,PB,Jalandhar,VB-PB-JALANDHAR,,,Jhinjhana Kalan (1),,,31.39533,75.496718,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_297A0EBB8C55,shop,Maa Durga Building Materials,माँ दुर्गा बिल्डिंग मटेरियल,Uttar Pradesh,UP,Barabanki,VB-UP-BARABANKI,,,Sultanpur Majra (13),,,27.089983,81.050457,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D459A5B54CED,shop,Ganpati Building Materials,गणपति बिल्डिंग मटेरियल,Punjab,PB,Sangrur,VB-PB-SANGRUR,,,Umarpur Kalan (34),,,30.226908,75.649621,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_F9B8780D75C5,shop,Shri Balaji Bricks & Blocks,श्री बालाजी ईंट भंडार,Haryana,HR,Palwal,VB-HR-PALWAL,,,Sultanpur (28),,,28.244636,77.150942,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_29872CB2D347,shop,Deep Building Materials,दीप बिल्डिंग मटेरियल,Punjab,PB,Barnala,VB-PB-BARNALA,,,Mubarikpur Kalan (11),,,30.421315,75.538188,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_FB56F66DFCAB,shop,Deep Paints,दीप पेंट्स,Punjab,PB,Bathinda,VB-PB-BATHINDA,,,Nathupur Nagar (27),,,30.373497,74.994391,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_627340AC6BAD,shop,Shanti Building Materials,शांति बिल्डिंग मटेरियल,Punjab,PB,Nawanshahr,VB-PB-NAWANSHAHR,,,Umarpur Nagar (25),,,31.076732,76.188268,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A83C17A3B3D5,shop,Maa Durga Bricks & Blocks,माँ दुर्गा ईंट भंडार,Uttar Pradesh,UP,Budaun,VB-UP-BUDAUN,,,Bhojpur Nagar (27),,,28.101905,79.198344,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D1DE894BA1A1,shop,Shri Balaji Paints,श्री बालाजी पेंट्स,Uttar Pradesh,UP,Lucknow,VB-UP-LUCKNOW,,,Salempur Nagar,,,26.779751,80.913692,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4D72E48BE37E,shop,Shanti Building Materials,शांति बिल्डिंग मटेरियल,Uttar Pradesh,UP,Unnao,VB-UP-UNNAO,,,Basantpur (22),,,26.417349,80.671551,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_9BEB0284BAB3,shop,New Kisan Paints,न्यू किसान पेंट्स,Punjab,PB,Moga,VB-PB-MOGA,,,Mubarikpur Khurd (28),,,30.74417,75.295279,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_006EAC06670E,shop,Bansal Electricals,बंसल इलेक्ट्रिकल्स,Punjab,PB,Ferozepur,VB-PB-FEROZEPUR,,,Rampur Khera (31),,,31.141004,74.650276,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_C2B3A7A901C6,shop,Singh Hardware,सिंह हार्डवेयर,Uttar Pradesh,UP,Etawah,VB-UP-ETAWAH,,,Naurangpur Nagar (20),,,26.856431,79.038648,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_18EF48FCDE3D,shop,Verma Building Materials,वर्मा बिल्डिंग मटेरियल,Punjab,PB,Hoshiarpur,VB-PB-HOSHIARPUR,,,Fatehpur Khurd,,,31.498421,75.719272,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_9075315DB50F,shop,Yadav Cement Store,यादव सीमेंट स्टोर,Punjab,PB,Patiala,VB-PB-PATIALA,,,Shahpur (31),,,30.48169,76.378392,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_C86CAD0F251A,shop,Maa Durga Sanitaryware,माँ दुर्गा सैनिटरीवेयर,Punjab,PB,Faridkot,VB-PB-FARIDKOT,,,Fatehpur Nagar (11),,,30.517484,74.702638,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_D392244728B8,shop,New Kisan Hardware,न्यू किसान हार्डवेयर,Haryana,HR,Yamunanagar,VB-HR-YAMUNANAGAR,,,Mubarikpur,,,30.282631,77.263106,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_E2600F35217F,shop,Maa Durga Roofing,माँ दुर्गा रूफिंग,Punjab,PB,Tarn Taran,VB-PB-TARN-TARAN,,,Bahadurpur Khurd (12),,,31.504517,75.095523,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_4973A18A7B07,shop,Shanti Paints,शांति पेंट्स,Uttar Pradesh,UP,Sitapur,VB-UP-SITAPUR,,,Barwala Nagar (13),,,27.303146,80.69989,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_DCDE45D84498,shop,Ganpati Bricks & Blocks,गणपति ईंट भंडार,Haryana,HR,Gurugram,VB-HR-GURUGRAM,,,Todarpur Khurd,,,28.547307,77.096934,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_8FCB36A4DF1C,shop,Deep Steel & TMT,दीप स्टील एंड टीएमटी,Haryana,HR,Jind,VB-HR-JIND,,,Dhanaura Kalan (30),,,29.205607,76.506936,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_44ADCC085F69,shop,Guru Nanak Electricals,गुरु नानक इलेक्ट्रिकल्स,Uttar Pradesh,UP,Unnao,VB-UP-UNNAO,,,Barwala Nagar (18),,,26.553907,80.629209,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A3C5BB7313C0,shop,Guru Nanak Cement Store,गुरु नानक सीमेंट स्टोर,Uttar Pradesh,UP,Muzaffarnagar,VB-UP-MUZAFFARNAGA,,,Mubarikpur Kalan (11),,,29.526496,77.54914,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_21D071516A56,shop,Ganpati Tiles,गणपति टाइल्स,Uttar Pradesh,UP,Rampur,VB-UP-RAMPUR,,,Kishanpur Khurd (11),,,28.720961,79.06603,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_7D5015703973,shop,Maa Durga Steel & TMT,माँ दुर्गा स्टील एंड टीएमटी,Uttar Pradesh,UP,Varanasi,VB-UP-VARANASI,,,Fatehpur Khera,,,25.387006,83.070118,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_A07DA2117ED4,shop,Deep Hardware,दीप हार्डवेयर,Uttar Pradesh,UP,Varanasi,VB-UP-VARANASI,,,Jamalpur Nagar,,,25.287875,83.075807,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_8C31AFFE80C0,shop,New Kisan Building Materials,न्यू किसान बिल्डिंग मटेरियल,Haryana,HR,Rohtak,VB-HR-ROHTAK,,,Gopalpur Khurd,,,28.761994,76.786332,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
LOC_AEE045F3D9DC,shop,National Tiles,नेशनल टाइल्स,Uttar Pradesh,UP,Kanpur Dehat,VB-UP-KANPUR-DEHAT,,,Basantpur Majra (25),,,26.559279,79.974982,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_3E412AB59084,shop,Jai Bharat Building Materials,जय भारत बिल्डिंग मटेरियल,Punjab,PB,Faridkot,VB-PB-FARIDKOT,,,Barwala (14),,,30.628364,74.6662,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_2A492ED8A23E,shop,Maa Durga Bricks & Blocks,माँ दुर्गा ईंट भंडार,Punjab,PB,Moga,VB-PB-MOGA,,,Dhanaura Nagar (26),,,30.804007,75.009944,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_334736961586,shop,Sharma Hardware,शर्मा हार्डवेयर,Uttar Pradesh,UP,Rampur,VB-UP-RAMPUR,,,Basantpur Khurd (22),,,28.750665,79.26133,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_707C3537E057,shop,Yadav Electricals,यादव इलेक्ट्रिकल्स,Uttar Pradesh,UP,Gorakhpur,VB-UP-GORAKHPUR,,,Chandpur,,,26.851459,83.313054,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,False
LOC_170C1B91834D,shop,Gupta Building Materials,गुप्ता बिल्डिंग मटेरियल,Uttar Pradesh,UP,Hapur,VB-UP-HAPUR,,,Shahpur Kalan (14),,,28.606195,77.879592,synthetic_envelope,SRC_VB_SYNTHETIC,,True,0.0,,v0.1,True
