shop_id,location_id,shop_category,capacity_tonnes,daily_demand_kg,loading_service_min,vehicle_access,road_access_quality,anchor_village_location_id,is_synthetic,generation_method,source_id,seed,dataset_version
SHP_8480760EDECA,LOC_A9659137F0E5,hardware,39.7,1650.0,27,LCV,0.549,LOC_295ECB0EF1DF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0D373763BCEA,LOC_6F44B376A167,brick,281.2,7766.0,74,3-axle,0.44,LOC_E67CDEDEFC90,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_051AB4AC3A92,LOC_F40C8A090788,tile,104.0,3607.0,40,2-axle,0.425,LOC_C62E90D6792A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_368F2E2B5DCF,LOC_612D4C3A8689,sanitary,50.8,1858.0,33,2-axle,0.911,LOC_295AB7B6EA4E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_AC8BDD0AAD91,LOC_666D6E759559,multi,174.6,6686.0,45,2-axle,0.418,LOC_3100FC206BBD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_22EBAB302D31,LOC_7C2DA312CC41,cement,214.3,10430.0,42,3-axle,0.552,LOC_6352280A09CB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_ECCF2DAC1FB0,LOC_D7EE6336FB6E,cement,129.2,5104.0,43,2-axle,0.309,LOC_7B42892A15E3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C1266447D233,LOC_D8844E3C3359,multi,136.1,6161.0,55,2-axle,0.304,LOC_700486D84480,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_23E5D807D7EF,LOC_E58DAC290D24,multi,114.6,2031.0,50,2-axle,0.365,LOC_3179AFA249E8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E2A730A605D9,LOC_30B2691E113C,electrical,9.2,251.0,20,LCV,0.67,LOC_FA337FD6164D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9B305189CE7A,LOC_8B39D52C86B8,tmt,86.4,955.0,68,LCV,0.159,LOC_0A21A03ED0BB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_14249DFDF431,LOC_74044FE579EC,cement,183.0,5416.0,54,2-axle,0.422,LOC_2A9B288306CE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_22F97C91CAAF,LOC_30C791499C44,cement,128.1,5107.0,39,2-axle,0.644,LOC_FAF46C6DA61A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8C7D0F410EBB,LOC_C8E24674060F,electrical,39.0,1368.0,13,LCV,0.583,LOC_2AA770554CAE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D157960BF8DE,LOC_2E504E87ED46,hardware,19.7,761.0,17,LCV,0.354,LOC_E700C82A0CEB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2DC94B60A511,LOC_64332C66D7B6,tmt,80.0,1169.0,54,LCV,0.659,LOC_948C8BCAF3E1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A9933060AD00,LOC_F4C4DEE82320,electrical,18.3,417.0,26,2-axle,0.683,LOC_DE1337784827,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_391549C2A8F2,LOC_F941B2552667,multi,125.0,6096.0,54,2-axle,0.792,LOC_9096EE72AB66,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B66FD4AF8040,LOC_B282D32F5E0D,pipe,59.2,2772.0,29,2-axle,0.735,LOC_1FDEABAC5740,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_449176A2069F,LOC_E3FBD832F925,tmt,85.0,1785.0,65,heavy,0.801,LOC_1CD0A7279FA7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_75875F17B016,LOC_635A1522FCFB,hardware,46.2,1183.0,30,LCV,0.611,LOC_A5020F210CCB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CE941E235D2D,LOC_9CDA773CAE11,tile,86.6,1606.0,47,2-axle,0.786,LOC_DE39896A420B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CC3B585AAE7C,LOC_17C8BBABFB17,multi,107.0,2637.0,60,2-axle,0.537,LOC_FDB66291CFA7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7BA63C9AB048,LOC_2EFCD3BD97AE,hardware,40.5,1045.0,21,LCV,0.644,LOC_F68A5AD0F129,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_63A9696A568F,LOC_CC47C9F8CF81,tmt,129.5,3186.0,53,3-axle,0.577,LOC_57F7E5B491AE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9EB67CEEA940,LOC_394BF9C97F7A,brick,456.5,8616.0,74,3-axle,0.518,LOC_225CE1C90A2F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F869BDE31CD2,LOC_36C4551045FF,cement,74.8,921.0,37,LCV,0.404,LOC_753CC8A49EB9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_AD7C80993BC3,LOC_314A8E665468,cement,170.5,3967.0,43,2-axle,0.165,LOC_0E9E7CFFD208,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_796FBA20C8FA,LOC_DE1378B65106,tile,48.8,1411.0,47,LCV,0.673,LOC_DFDF67D49C6B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2F575B3036CD,LOC_32FD7069867D,hardware,34.2,1794.0,21,2-axle,0.675,LOC_309E7D646677,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_9FDD0EBE65AA,LOC_3DECA6E7CFC8,sanitary,21.4,694.0,27,LCV,0.627,LOC_9B98CA634BFF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_DE6E39705752,LOC_CE64D949401B,cement,85.0,1833.0,43,LCV,0.593,LOC_F23A216D5137,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BE459092C2BA,LOC_CCD900FEC857,pipe,63.9,1042.0,27,2-axle,0.386,LOC_936FDB71EF9B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_57A16CB95D40,LOC_6B2D4B612A1C,electrical,12.1,242.0,23,LCV,0.505,LOC_97B613B957F7,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_91DF4DAA69FF,LOC_5D65EB3DD06D,cement,69.2,2340.0,39,LCV,0.515,LOC_1CF21C2F7259,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6323BE79765C,LOC_D50D1B76243F,tmt,179.4,6061.0,53,3-axle,0.372,LOC_C25FABF01486,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E2B165093777,LOC_F29F20A20145,paint,39.3,1549.0,26,LCV,0.333,LOC_A2EF40CE61DD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_824C5248D492,LOC_D84DEF279BD2,cement,106.0,5058.0,40,3-axle,0.618,LOC_36371066B7AA,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3ACFBDF7FB87,LOC_F1A1D9A0138C,tile,78.0,1316.0,37,2-axle,0.456,LOC_AF692DCAFEC9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_75A873D60094,LOC_9431CE46C581,tile,108.6,4489.0,48,2-axle,0.541,LOC_4A19E3CBF101,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F3FB9AB4E15A,LOC_8C68FE003A4A,cement,197.3,4209.0,37,3-axle,0.557,LOC_F21CE4503385,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6E5354F202E3,LOC_B385D03D7A96,tmt,160.9,4345.0,58,3-axle,0.471,LOC_2579FC8F43EE,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_419E1A9140DE,LOC_74584CA341E8,cement,200.8,9684.0,38,heavy,0.826,LOC_55DC69BAACF1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6E2814EEF934,LOC_FD02420D8EC0,paint,21.9,444.0,16,LCV,0.549,LOC_96D9724E2F71,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C9D611DCE84A,LOC_37BBFBE85512,multi,123.1,5750.0,58,2-axle,0.529,LOC_2C1B635FF09E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_52AAE6BB979E,LOC_EDB1F947A5D3,brick,498.7,21775.0,62,heavy,0.579,LOC_3F538CDD9B3F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_97A9B787F1AF,LOC_7D3BE4B9CCF9,pipe,63.4,1532.0,24,LCV,0.668,LOC_782A9DB3C01B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F4C901FB0B28,LOC_D00058B00E5A,multi,175.0,7449.0,59,3-axle,0.579,LOC_231D793A0334,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D2E98571F8CF,LOC_DE789EAE6CCC,brick,289.7,11925.0,67,3-axle,0.487,LOC_B22DCE6A343C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_95A0B5924492,LOC_13852EDEE839,electrical,21.4,825.0,29,LCV,0.413,LOC_76C3368E1CC3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8B978A04DCE0,LOC_8C32592574F4,multi,146.3,3887.0,44,2-axle,0.772,LOC_70A6F73939F6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_128FEA3B8DCB,LOC_5CE325C64DA5,pipe,30.3,1408.0,33,LCV,0.729,LOC_31B5EAF9358E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_15CEA1783F4C,LOC_181D2C2CDB98,paint,27.1,1068.0,22,LCV,0.446,LOC_9A0C6551CF2B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C346029ED661,LOC_7976D0F01051,cement,109.0,1373.0,50,2-axle,0.577,LOC_2BC9207C671F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_EAA5DBF11E85,LOC_4985873C4DC4,hardware,54.2,2199.0,18,2-axle,0.305,LOC_525B11A964FD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F32A02675D18,LOC_5289EE0402BE,electrical,17.7,216.0,13,LCV,0.317,LOC_4E82B8600C74,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_46056375C1F0,LOC_8BA9CA8AEE4B,electrical,26.8,320.0,29,LCV,0.413,LOC_21E3435ED943,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_EBFBD9473A82,LOC_58E7F384B092,multi,70.1,2825.0,44,LCV,0.274,LOC_5FB975BC5811,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_19C8508C2EA9,LOC_805AD836CD43,tile,101.3,5131.0,47,2-axle,0.279,LOC_9AB82547F1D5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C0B97C2B808E,LOC_55D5F7E61B43,paint,10.9,164.0,15,LCV,0.608,LOC_A8097A9CC6A4,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2EB75407F1C0,LOC_5E56AB1D7DA1,pipe,26.2,980.0,31,LCV,0.398,LOC_73EC451C0DBA,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F4AB19EBC2B1,LOC_615671A13C8E,hardware,15.3,524.0,24,LCV,0.359,LOC_EFDAA4D452A6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0E4637B48B4D,LOC_9DFA6BA1917E,electrical,25.8,1022.0,25,LCV,0.556,LOC_1F88B891DFEC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_34CB84702A5F,LOC_14B216CC7F4A,hardware,53.7,3272.0,34,2-axle,0.567,LOC_7E031D3AB807,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A390EB47A1C8,LOC_B64BA2B3228D,tmt,188.3,8246.0,54,2-axle,0.474,LOC_0EC25FECDC79,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_227D3E233123,LOC_783E5CB6F6CD,tile,100.6,2671.0,51,2-axle,0.51,LOC_8AF91149E414,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A5BED60F1258,LOC_4C94D47C55EF,brick,162.2,5483.0,75,2-axle,0.496,LOC_735BFC1760E1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3FF96A2BD099,LOC_FC2502DCF170,pipe,26.4,932.0,22,LCV,0.487,LOC_D8FAFFE04E64,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B91FA09B962D,LOC_792B0B06D1F0,hardware,39.2,1367.0,31,LCV,0.456,LOC_BAD659FFF6D2,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5D834187F72D,LOC_FDED8319F805,multi,80.6,2002.0,46,2-axle,0.655,LOC_E3717D82D7F8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1FBEDF11BA80,LOC_54986F4090E5,roofing,103.9,4536.0,41,2-axle,0.799,LOC_DC8518FAAFF3,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_CE2DF514F4FA,LOC_12B905837E55,tmt,185.4,3776.0,56,3-axle,0.574,LOC_2B9E62C3E8FC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_729119A1564B,LOC_B8109A7DBB69,sanitary,29.0,770.0,34,LCV,0.44,LOC_63037C8210F6,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1947E02528AD,LOC_4135BA3A0D6D,multi,152.2,5223.0,50,2-axle,0.509,LOC_6E873ABA5A65,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_2EC6AF2B148C,LOC_929FBD353730,electrical,39.7,540.0,26,LCV,0.45,LOC_C5811898B891,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8F799306E814,LOC_28CEEFD14DAD,cement,213.7,11392.0,48,3-axle,0.585,LOC_721BD81C0600,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_7B00AE7F3751,LOC_91622B963229,hardware,39.5,548.0,32,LCV,0.649,LOC_952CB15CD231,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_501344B7E7AD,LOC_5C144B635654,tmt,102.4,2156.0,59,2-axle,0.473,LOC_B4A0755BE041,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_97099DCD4DB6,LOC_9498876F1587,brick,157.8,2238.0,68,2-axle,0.614,LOC_61BC5E63C653,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_3002813AA464,LOC_0F4A165C7D15,cement,84.7,1255.0,52,LCV,0.359,LOC_7615AB0FD2FF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B5864F5FA30C,LOC_37F2942097CE,paint,31.2,459.0,18,LCV,0.673,LOC_499F5641BAF1,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B50DA996338B,LOC_3AA37D8CEDA4,brick,197.2,6667.0,69,3-axle,0.644,LOC_A2EF40CE61DD,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_77AD0A21CBE3,LOC_18D12051261E,electrical,34.0,1714.0,19,LCV,0.556,LOC_0BC53382B315,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F3DAB18A5E84,LOC_C175F9760FCC,hardware,24.5,1261.0,24,LCV,0.463,LOC_71C60AC9501D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_531A2E3A40B0,LOC_2E40923FB8FC,cement,225.1,10496.0,51,3-axle,0.729,LOC_11E631DAC18B,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_67E0903D4E17,LOC_500E6891807A,hardware,37.9,485.0,17,LCV,0.778,LOC_B02AE4BF2E65,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A40D245ABBFE,LOC_1124507692E7,multi,82.5,3139.0,60,2-axle,0.44,LOC_5336E29536B8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6F8D9C2902E6,LOC_27FF5D7D879C,paint,12.5,765.0,29,3-axle,0.639,LOC_BA4E22C7097A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6DC09D167BB1,LOC_6AA0A3603F26,paint,41.1,539.0,24,LCV,0.418,LOC_9321299690B5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_38E2FE1874F2,LOC_5F91358376B7,multi,62.8,2060.0,44,LCV,0.431,LOC_2629397517B5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D4954C23F181,LOC_4F148763CB49,pipe,41.7,1912.0,33,2-axle,0.427,LOC_29060E244272,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C81FFB027940,LOC_4831E844B2E4,cement,217.4,6204.0,38,3-axle,0.422,LOC_0C2752656C9C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_911ACC259E22,LOC_7ED1541E373D,brick,330.7,18871.0,69,heavy,0.88,LOC_715C8352E2F5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B812759B9F08,LOC_C833BC45EC2E,tmt,175.6,5581.0,66,2-axle,0.631,LOC_EE3CF741667A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_EFFB97D4A9DB,LOC_871C1748D754,brick,429.5,14791.0,67,heavy,0.36,LOC_FA66FF6DBAFC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_618331055B77,LOC_9D86C58A9E60,hardware,31.3,556.0,26,LCV,0.647,LOC_43D732824B5A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0288058DD0A2,LOC_A69DE2DA38FB,hardware,20.9,655.0,21,LCV,0.439,LOC_86182C457EA5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5953AA2E8C9B,LOC_50F4044B9018,multi,153.3,4722.0,43,2-axle,0.524,LOC_A2F6D50759BC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C1C08D30D601,LOC_342DDA203A66,hardware,55.7,1027.0,32,LCV,0.431,LOC_3897CFB3DA14,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5E537B654A69,LOC_601D2C506F06,multi,161.1,6244.0,51,2-axle,0.412,LOC_0AF1515F11B5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_994D1BCAC2C2,LOC_D491B500BFD5,tmt,117.1,5252.0,57,2-axle,0.269,LOC_B630E2FA2D98,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_D07F429343F5,LOC_9B390EF3B835,multi,136.4,1779.0,45,2-axle,0.606,LOC_9245535FD361,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_27F1B3D8513D,LOC_43ABA0D92AC9,roofing,50.9,1232.0,42,LCV,0.633,LOC_AB73F2301A1E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_1800DB38932E,LOC_EB01F695F6B4,multi,156.6,3218.0,56,2-axle,0.404,LOC_21D22EB8BAC2,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_95D586FD6611,LOC_B9619A210766,electrical,24.7,535.0,25,LCV,0.497,LOC_E4659AD97B5A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_307AA971E14D,LOC_67C87C4F88CD,cement,128.4,6415.0,53,heavy,0.747,LOC_B4F1E9CE8D31,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5067C35AEC39,LOC_A89F5BB99034,multi,92.5,2563.0,46,LCV,0.41,LOC_3FA7C10B9B0D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_27F34133D941,LOC_CC8DAD7436E1,electrical,12.2,173.0,21,LCV,0.465,LOC_4565935152EF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B41EBD0D395E,LOC_86359DB229FC,hardware,44.0,1872.0,34,LCV,0.587,LOC_5052CEEFA15C,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_F7C5A5B46AFA,LOC_1BCE1D5032CF,electrical,32.4,633.0,28,LCV,0.568,LOC_A20FC3B85285,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_44619060E1F2,LOC_CBEE22616EB2,hardware,47.7,1557.0,35,2-axle,0.573,LOC_6352280A09CB,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8D4A19D66205,LOC_84937D91D6E9,paint,40.7,426.0,16,LCV,0.41,LOC_C8F6BF77F196,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_FBFC916009FB,LOC_58306B330DE5,hardware,59.6,1435.0,25,LCV,0.405,LOC_4CE02D77EE6A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_587D3E5EFDC8,LOC_D8F4AD7D31EF,sanitary,59.0,1942.0,36,LCV,0.475,LOC_7218A86C0131,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_39C0026A659B,LOC_170127EDB10E,tile,90.2,6518.0,45,3-axle,0.711,LOC_E8036FD72DB8,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_14854139269E,LOC_150E8F686E08,roofing,44.3,1644.0,49,LCV,0.663,LOC_1934C86A90C2,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A328E94BABB6,LOC_60DDF125CBA3,pipe,65.8,1008.0,26,2-axle,0.364,LOC_3ACA9159C9F5,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_586D48E42FCF,LOC_25BA9BF71B34,tmt,101.7,5116.0,70,2-axle,0.454,LOC_785058AA1F1A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_99E51CCB86F0,LOC_BAB073436498,pipe,58.6,942.0,37,2-axle,0.658,LOC_2CC45F0ECE76,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5553F5AFB34A,LOC_AF3E3722388E,brick,467.2,16419.0,72,heavy,0.373,LOC_09BAFD35EF3A,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_B3C15968EB34,LOC_E20470A1FBBE,brick,187.4,2588.0,70,2-axle,0.403,LOC_0838A7958991,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6A7066783186,LOC_FDBB8D417F15,multi,88.7,2811.0,55,LCV,0.597,LOC_B57091D4266E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_6BEC8CF7B69D,LOC_6B0DD79A19AE,hardware,38.7,1531.0,25,LCV,0.404,LOC_3A2850B987CC,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A3EE7962FBFE,LOC_CB2BE6D84B35,electrical,30.8,1335.0,19,LCV,0.708,LOC_03E63A3BE090,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_58E05839618E,LOC_8BA7765C2136,hardware,56.9,735.0,35,LCV,0.514,LOC_6D10F6D87EF9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_8B3F4CC4E658,LOC_BF764BADF30C,multi,86.7,1215.0,57,LCV,0.599,LOC_099DA3942A2D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_BFBDC11FD067,LOC_2C0610005408,multi,130.8,6279.0,44,2-axle,0.5,LOC_FB6DB114F83E,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_E434728AA57E,LOC_CF9C3693060C,cement,128.8,4189.0,47,heavy,0.98,LOC_19680B724544,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_A96928F86F1D,LOC_94D5B7973FF1,paint,31.3,757.0,24,LCV,0.402,LOC_0D64E31BCFDF,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_465C4D27798E,LOC_3FCC0BAE4218,hardware,49.7,2292.0,30,LCV,0.573,LOC_952CB15CD231,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_76FE6836A11A,LOC_AFC1482FEC5B,tmt,162.7,2890.0,65,2-axle,0.647,LOC_E4484269462F,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_C333C63E5BD8,LOC_A730C6C75659,electrical,28.9,1199.0,27,LCV,0.61,LOC_753CC8A49EB9,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_0880BB512F84,LOC_F0127AF3448A,pipe,44.6,636.0,31,LCV,0.41,LOC_1FDEABAC5740,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_712CC525330D,LOC_DBE9D363C0B6,paint,24.1,540.0,15,LCV,0.545,LOC_D9CB3D8F8358,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
SHP_5F0476C21A9D,LOC_5250C66349E4,multi,103.0,4698.0,54,2-axle,0.694,LOC_4FF63179E53D,True,demand_surface_anchored_v1,SRC_VB_SYNTHETIC,20260903,v0.1
