instance_id,request_id,node_order,demand_kg,dataset_version
INS_CDCCA87E0CDD,REQ_34CBB021649E,5,440.00000000000006,v0.1
INS_CDCCA87E0CDD,REQ_F04FB137F76F,6,21060.0,v0.1
INS_CDCCA87E0CDD,REQ_D5C7F39CF355,7,1360.0,v0.1
INS_CDCCA87E0CDD,REQ_68588ADE69A9,8,28650.0,v0.1
INS_CDCCA87E0CDD,REQ_8969D651B8AC,9,3679.9999999999995,v0.1
INS_CDCCA87E0CDD,REQ_48DD5C0FB18F,10,30000.0,v0.1
INS_CDCCA87E0CDD,REQ_9A392B9B6048,11,1240.0,v0.1
INS_CDCCA87E0CDD,REQ_2E59CF28AE7B,12,190.0,v0.1
INS_CDCCA87E0CDD,REQ_282C719B2136,13,18440.0,v0.1
INS_CDCCA87E0CDD,REQ_FF97D3918015,14,100.0,v0.1
INS_CDCCA87E0CDD,REQ_0C500BEF5D0F,15,390.0,v0.1
INS_CDCCA87E0CDD,REQ_990125A14FA7,16,30000.0,v0.1
INS_CCDBA9353F4D,REQ_55238FAB100F,0,5820.0,v0.1
INS_CCDBA9353F4D,REQ_92A2CE39931D,1,450.0,v0.1
INS_CCDBA9353F4D,REQ_D6BF789E6509,2,7750.0,v0.1
INS_CCDBA9353F4D,REQ_18A9AC0B72B0,3,8750.0,v0.1
INS_CCDBA9353F4D,REQ_6B3674688BF6,4,13840.0,v0.1
INS_CCDBA9353F4D,REQ_C9857D52D786,5,2000.0,v0.1
INS_CCDBA9353F4D,REQ_BD578A953F1E,6,23410.0,v0.1
INS_CCDBA9353F4D,REQ_B0DB739B1B2C,7,10070.0,v0.1
INS_CCDBA9353F4D,REQ_04D6587A13E6,8,30000.0,v0.1
INS_CCDBA9353F4D,REQ_3383222AB8B2,9,30000.0,v0.1
INS_CCDBA9353F4D,REQ_231C522DB140,10,550.0,v0.1
INS_CCDBA9353F4D,REQ_2530E74AC24A,11,900.0,v0.1
INS_CCDBA9353F4D,REQ_6F43B416D1E7,12,28700.0,v0.1
INS_CCDBA9353F4D,REQ_C12E36BE3790,13,220.00000000000003,v0.1
INS_CCDBA9353F4D,REQ_950D78BE3864,14,30000.0,v0.1
INS_CCDBA9353F4D,REQ_A5706ED197F2,15,3480.0,v0.1
INS_CCDBA9353F4D,REQ_DE0A385C1DF6,16,30000.0,v0.1
INS_CCDBA9353F4D,REQ_1374821FA509,17,30000.0,v0.1
INS_CCDBA9353F4D,REQ_F288C4B01477,18,9490.0,v0.1
INS_CCDBA9353F4D,REQ_784C38B1BB70,19,28930.0,v0.1
INS_CCDBA9353F4D,REQ_399FC1A7EDAB,20,30000.0,v0.1
INS_CCDBA9353F4D,REQ_712115681DD9,21,9570.0,v0.1
INS_CCDBA9353F4D,REQ_00D46A83B0BB,22,650.0,v0.1
INS_CCDBA9353F4D,REQ_4CC696488439,23,24810.0,v0.1
INS_CCDBA9353F4D,REQ_28295AD4C9CE,24,3300.0,v0.1
INS_CCDBA9353F4D,REQ_244C30CFBECE,25,2310.0,v0.1
INS_CCDBA9353F4D,REQ_EC9D192840FA,26,7470.0,v0.1
INS_CCDBA9353F4D,REQ_CB95184B0E79,27,3290.0,v0.1
INS_CCDBA9353F4D,REQ_422E490E2ED3,28,10310.0,v0.1
INS_607D334BF4BF,REQ_CFC1BCB81EEC,0,290.0,v0.1
INS_607D334BF4BF,REQ_768270D0D13F,1,7470.0,v0.1
INS_607D334BF4BF,REQ_1C208B5F06A3,2,14760.0,v0.1
INS_607D334BF4BF,REQ_826626C57AA2,3,120.0,v0.1
INS_607D334BF4BF,REQ_17E99B566B63,4,280.0,v0.1
INS_607D334BF4BF,REQ_DA894BF28478,5,13540.0,v0.1
INS_607D334BF4BF,REQ_0FBB7A08C095,6,500.0,v0.1
INS_607D334BF4BF,REQ_06B94F4AE1C5,7,6960.0,v0.1
INS_607D334BF4BF,REQ_8FD0943C9A93,8,8850.0,v0.1
INS_607D334BF4BF,REQ_4780841F193A,9,11500.0,v0.1
INS_607D334BF4BF,REQ_0B6E0863FA38,10,1810.0000000000002,v0.1
INS_607D334BF4BF,REQ_9C5D588A5E0E,11,5610.0,v0.1
INS_607D334BF4BF,REQ_2EF4D7EE15E9,12,15060.0,v0.1
INS_607D334BF4BF,REQ_174308766537,13,170.0,v0.1
INS_607D334BF4BF,REQ_6F360812B788,14,9220.0,v0.1
INS_607D334BF4BF,REQ_E27CECDAAF22,15,1370.0,v0.1
INS_607D334BF4BF,REQ_0C1911938B95,16,1600.0,v0.1
INS_607D334BF4BF,REQ_60928DD4F1F4,17,11500.0,v0.1
INS_607D334BF4BF,REQ_101005EE2DED,18,11910.0,v0.1
INS_607D334BF4BF,REQ_7EB65B92C551,19,1500.0,v0.1
INS_607D334BF4BF,REQ_D7BE53C7F6BD,20,11790.0,v0.1
INS_607D334BF4BF,REQ_7E2802EB586A,21,2900.0,v0.1
INS_607D334BF4BF,REQ_294313D19B07,22,90.0,v0.1
INS_EB382D90675B,REQ_C600790D22D8,0,5600.0,v0.1
INS_EB382D90675B,REQ_EAD9346ECE11,1,9480.0,v0.1
INS_EB382D90675B,REQ_D76ED7E4E58D,2,30000.0,v0.1
INS_EB382D90675B,REQ_3E8C0EBCF2C7,3,380.0,v0.1
INS_EB382D90675B,REQ_C7E05237571E,4,16930.0,v0.1
INS_EB382D90675B,REQ_ED8B5005E576,5,1280.0,v0.1
INS_EB382D90675B,REQ_2FD6F74BFB88,6,30000.0,v0.1
INS_EB382D90675B,REQ_35A939600DF2,7,10790.0,v0.1
INS_EB382D90675B,REQ_4CE6F84B44EA,8,1530.0,v0.1
INS_EB382D90675B,REQ_44645B65FA20,9,30000.0,v0.1
INS_EB382D90675B,REQ_6B84D3B97157,10,22140.0,v0.1
INS_EB382D90675B,REQ_CE2433172094,11,700.0,v0.1
INS_EB382D90675B,REQ_E6CDD70C3C74,12,4100.0,v0.1
INS_EB382D90675B,REQ_054DC39A47C2,13,3040.0,v0.1
INS_EB382D90675B,REQ_B25E86C88798,14,22130.0,v0.1
INS_EB382D90675B,REQ_589F7438EAA3,15,24080.0,v0.1
INS_EB382D90675B,REQ_755C60B7D5FC,16,1530.0,v0.1
INS_EB382D90675B,REQ_8ED779A3E355,17,5030.0,v0.1
INS_EB382D90675B,REQ_E00D76AF0B56,18,13630.0,v0.1
INS_EB382D90675B,REQ_514E81C06A59,19,30000.0,v0.1
INS_EB382D90675B,REQ_5CD1428D6D4F,20,13830.0,v0.1
INS_EB382D90675B,REQ_B0D8BF414968,21,500.0,v0.1
INS_EB382D90675B,REQ_A1F5959A3A5E,22,9690.0,v0.1
INS_EB382D90675B,REQ_DA8DE24F93C3,23,1140.0,v0.1
INS_EB382D90675B,REQ_C6892E5E2383,24,14530.0,v0.1
INS_A9C9D444BFD8,REQ_8E852470D2D6,0,1160.0,v0.1
INS_A9C9D444BFD8,REQ_A2D9E2540F9C,1,540.0,v0.1
INS_A9C9D444BFD8,REQ_4E6F033DC739,2,3020.0,v0.1
INS_A9C9D444BFD8,REQ_4FF05F840BEC,3,15270.0,v0.1
INS_A9C9D444BFD8,REQ_9FD609A61B96,4,30000.0,v0.1
INS_A9C9D444BFD8,REQ_D8A2B07CECE8,5,9360.0,v0.1
INS_A9C9D444BFD8,REQ_CC449CB9A916,6,12600.0,v0.1
INS_A9C9D444BFD8,REQ_B2FCAA643121,7,30000.0,v0.1
INS_A9C9D444BFD8,REQ_1E8033A3979D,8,30000.0,v0.1
INS_A9C9D444BFD8,REQ_9EA1788652B9,9,30000.0,v0.1
INS_A9C9D444BFD8,REQ_83BBE01A7108,10,30000.0,v0.1
INS_A9C9D444BFD8,REQ_97053F00B1A1,11,30000.0,v0.1
INS_A9C9D444BFD8,REQ_74A1F82F275B,12,910.0,v0.1
INS_A9C9D444BFD8,REQ_0B10F73CC301,13,30000.0,v0.1
INS_A9C9D444BFD8,REQ_E8617E2CBE8E,14,13410.0,v0.1
INS_A9C9D444BFD8,REQ_3B7C82B16C9C,15,30000.0,v0.1
INS_A9C9D444BFD8,REQ_94E47DD0439D,16,11150.0,v0.1
INS_A9C9D444BFD8,REQ_E98A7C94FF16,17,30000.0,v0.1
INS_A9C9D444BFD8,REQ_F757820A7AB7,18,530.0,v0.1
INS_A9C9D444BFD8,REQ_692B2E05ECB6,19,980.0000000000001,v0.1
INS_A9C9D444BFD8,REQ_92BA907C1996,20,27130.0,v0.1
INS_A9C9D444BFD8,REQ_8564816233F3,21,11780.0,v0.1
INS_A9C9D444BFD8,REQ_753375A03C43,22,350.0,v0.1
INS_A9C9D444BFD8,REQ_CECAC0AD711F,23,380.0,v0.1
INS_A9C9D444BFD8,REQ_5DA3ACC56861,24,9000.0,v0.1
INS_A9C9D444BFD8,REQ_725A89B39493,25,30000.0,v0.1
INS_A9C9D444BFD8,REQ_709ED8BF463C,26,840.0,v0.1
INS_A9C9D444BFD8,REQ_B4AFF1F5A300,27,5410.0,v0.1
INS_A9C9D444BFD8,REQ_BDA90FA77A82,28,30000.0,v0.1
INS_A9C9D444BFD8,REQ_0AB234D774DC,29,24760.0,v0.1
INS_666B1A7E076B,REQ_62C01A1DF705,0,30000.0,v0.1
INS_666B1A7E076B,REQ_56529CAF4FF5,1,600.0,v0.1
INS_666B1A7E076B,REQ_2608B0DB3552,2,1400.0,v0.1
INS_666B1A7E076B,REQ_83D300AB74F9,3,30000.0,v0.1
INS_666B1A7E076B,REQ_51FC17C4D1E9,4,9960.0,v0.1
INS_666B1A7E076B,REQ_A9EAB46B6DFD,5,6990.0,v0.1
INS_666B1A7E076B,REQ_608FCF4846C3,6,9710.0,v0.1
INS_666B1A7E076B,REQ_C2FE8CF19728,7,7810.0,v0.1
INS_666B1A7E076B,REQ_8171E518F6C7,8,2250.0,v0.1
INS_666B1A7E076B,REQ_27E0A190E2BC,9,8020.0,v0.1
INS_666B1A7E076B,REQ_D788C477022F,10,1960.0000000000002,v0.1
INS_666B1A7E076B,REQ_B02719EFD260,11,7090.0,v0.1
INS_666B1A7E076B,REQ_2A26F391B40D,12,30000.0,v0.1
INS_666B1A7E076B,REQ_B7F4E14B8E1D,13,3479.9999999999995,v0.1
INS_55886E7D66C9,REQ_5616D8F7F091,0,950.0,v0.1
INS_55886E7D66C9,REQ_A109534943FB,1,4880.0,v0.1
INS_55886E7D66C9,REQ_6484203FA368,2,940.0,v0.1
INS_55886E7D66C9,REQ_95484C482C7E,3,1020.0,v0.1
INS_55886E7D66C9,REQ_A52A63507798,4,14169.999999999998,v0.1
INS_55886E7D66C9,REQ_6E1D469B1BBD,5,570.0,v0.1
INS_55886E7D66C9,REQ_9F3E9BCB88B7,6,30000.0,v0.1
INS_55886E7D66C9,REQ_3AC2DD82E1B0,7,1600.0,v0.1
INS_55886E7D66C9,REQ_8368F64A6749,8,9310.0,v0.1
INS_55886E7D66C9,REQ_DA8E7711BD8D,9,15060.0,v0.1
INS_55886E7D66C9,REQ_A1AE6C278118,10,1040.0,v0.1
INS_55886E7D66C9,REQ_B717A70BDAE0,11,5640.0,v0.1
INS_55886E7D66C9,REQ_EF330410B77D,12,240.0,v0.1
INS_55886E7D66C9,REQ_F581CA8E8641,13,400.0,v0.1
INS_55886E7D66C9,REQ_C6DE767A77A2,14,6350.0,v0.1
INS_55886E7D66C9,REQ_A35C295642E3,15,1150.0,v0.1
INS_55886E7D66C9,REQ_334EE502C525,16,820.0,v0.1
INS_55886E7D66C9,REQ_E225AC61396D,17,11580.0,v0.1
INS_55886E7D66C9,REQ_2798D7F0BD86,18,250.0,v0.1
INS_55886E7D66C9,REQ_CF6AC933C9F2,19,5290.0,v0.1
INS_55886E7D66C9,REQ_94A3873A6770,20,30000.0,v0.1
INS_F5A7E0564533,REQ_CB81322F5C84,0,6800.0,v0.1
INS_F5A7E0564533,REQ_4CC2DA46AECF,1,30000.0,v0.1
INS_F5A7E0564533,REQ_754815DAB900,2,30000.0,v0.1
INS_F5A7E0564533,REQ_BA4765F3E68D,3,30000.0,v0.1
INS_F5A7E0564533,REQ_8F909F86C457,4,17800.0,v0.1
INS_F5A7E0564533,REQ_AA4AFAE13C6E,5,9800.0,v0.1
INS_F5A7E0564533,REQ_0C29D1C7632C,6,30000.0,v0.1
INS_F5A7E0564533,REQ_9137C155DD72,7,13460.0,v0.1
INS_F5A7E0564533,REQ_B884FFFCE234,8,30000.0,v0.1
INS_F5A7E0564533,REQ_0CC67604B2B7,9,24350.0,v0.1
INS_F5A7E0564533,REQ_89498E831993,10,30000.0,v0.1
INS_F5A7E0564533,REQ_D7C981DEE0E7,11,7309.999999999999,v0.1
INS_F5A7E0564533,REQ_788FAF911A5E,12,550.0,v0.1
INS_F5A7E0564533,REQ_2A92DFD89864,13,17760.0,v0.1
INS_690868E74826,REQ_712B9A1534C8,0,1510.0,v0.1
INS_690868E74826,REQ_5D24ED089B8F,1,4190.0,v0.1
INS_690868E74826,REQ_00EA4BBB7C04,2,30000.0,v0.1
INS_690868E74826,REQ_FED0525171EE,3,1450.0,v0.1
INS_690868E74826,REQ_5E8FF134A4FA,4,2039.9999999999998,v0.1
INS_690868E74826,REQ_6FB92004BA08,5,30000.0,v0.1
INS_690868E74826,REQ_B69A36A3369E,6,720.0,v0.1
INS_690868E74826,REQ_CEA89FE6B618,7,30000.0,v0.1
INS_690868E74826,REQ_B6DFDCB288A8,8,7090.0,v0.1
INS_CC9BD09CDB00,REQ_1E645F55E003,0,30000.0,v0.1
INS_CC9BD09CDB00,REQ_3ECA4572E2F8,1,4580.0,v0.1
INS_CC9BD09CDB00,REQ_04A7DD8874E0,2,950.0,v0.1
INS_CC9BD09CDB00,REQ_4627C43A6584,3,2400.0,v0.1
INS_CC9BD09CDB00,REQ_8C91A671E2C7,4,1550.0,v0.1
INS_CC9BD09CDB00,REQ_23C4554A7407,5,8039.999999999999,v0.1
INS_CC9BD09CDB00,REQ_CE329185546E,6,18850.0,v0.1
INS_CC9BD09CDB00,REQ_2B3C12A9F8A5,7,30000.0,v0.1
INS_CC9BD09CDB00,REQ_0E96456F579F,8,1530.0,v0.1
INS_CC9BD09CDB00,REQ_473DEBEE7EA4,9,390.0,v0.1
INS_CC9BD09CDB00,REQ_0CE3EF9C1E5D,10,24280.0,v0.1
INS_CC9BD09CDB00,REQ_A3843EC4BE18,11,200.0,v0.1
INS_CC9BD09CDB00,REQ_C2155E252BFB,12,30000.0,v0.1
INS_CC9BD09CDB00,REQ_5FA72031A4C9,13,30000.0,v0.1
INS_31510C2377D7,REQ_DB19FA7868F8,0,1060.0,v0.1
INS_31510C2377D7,REQ_7D67A8C0805D,1,9140.0,v0.1
INS_31510C2377D7,REQ_7FD4B4FF7B61,2,2380.0,v0.1
INS_31510C2377D7,REQ_1ABF5EAA6EE0,3,10150.0,v0.1
INS_31510C2377D7,REQ_94355C071338,4,5510.0,v0.1
INS_31510C2377D7,REQ_6E93840F39DA,5,1450.0,v0.1
INS_31510C2377D7,REQ_8716862032C3,6,2550.0,v0.1
INS_31510C2377D7,REQ_5394FA944B03,7,25290.0,v0.1
INS_31510C2377D7,REQ_B6FC3384F1CD,8,380.0,v0.1
INS_31510C2377D7,REQ_A92AB7206DD4,9,25220.0,v0.1
INS_31510C2377D7,REQ_1293F7BC93F8,10,3500.0,v0.1
INS_31510C2377D7,REQ_B920BC55D20C,11,3520.0000000000005,v0.1
INS_31510C2377D7,REQ_15B26E6B7127,12,3310.0,v0.1
INS_31510C2377D7,REQ_35EB8F42E887,13,780.0,v0.1
INS_31510C2377D7,REQ_19E46C690D02,14,7280.0,v0.1
INS_31510C2377D7,REQ_D6C8DAA1956A,15,900.0,v0.1
INS_31510C2377D7,REQ_CACF9C4569EC,16,4075.0,v0.1
INS_31510C2377D7,REQ_F33FD947D3D8,17,1820.0,v0.1
INS_31510C2377D7,REQ_A0915A927FA6,18,2550.0,v0.1
INS_31510C2377D7,REQ_9BF85ED8A95C,19,910.0,v0.1
INS_31510C2377D7,REQ_7AA52CCD8A1B,20,3479.9999999999995,v0.1
INS_31510C2377D7,REQ_F2AC05270E6C,21,6480.0,v0.1
INS_31510C2377D7,REQ_6A06936DAD3D,22,6280.0,v0.1
INS_31510C2377D7,REQ_DD050DA03DFE,23,5270.0,v0.1
INS_31510C2377D7,REQ_2FCFE4BFA3D9,24,720.0,v0.1
INS_31510C2377D7,REQ_05476D259BED,25,6390.0,v0.1
INS_31510C2377D7,REQ_BEE0F87B33DB,26,950.0,v0.1
INS_31510C2377D7,REQ_16FFDE5890DB,27,14700.0,v0.1
INS_31510C2377D7,REQ_37E9D0E3FE52,28,400.0,v0.1
INS_FD1E55BD1811,REQ_F1617BF506B8,0,3660.0,v0.1
INS_FD1E55BD1811,REQ_E5260003D5DE,1,10370.0,v0.1
INS_FD1E55BD1811,REQ_5FB580E6E64A,2,26300.0,v0.1
INS_FD1E55BD1811,REQ_73382BB866EA,3,15030.0,v0.1
INS_FD1E55BD1811,REQ_D224D4801982,4,30000.0,v0.1
INS_FD1E55BD1811,REQ_245C25648A9A,5,30000.0,v0.1
INS_FD1E55BD1811,REQ_445B0899EB58,6,900.0,v0.1
INS_FD1E55BD1811,REQ_C86C2568AE5F,7,30000.0,v0.1
INS_FD1E55BD1811,REQ_6CA233C9E7B1,8,120.0,v0.1
INS_FD1E55BD1811,REQ_1D5A3A673D18,9,3500.0,v0.1
INS_FD1E55BD1811,REQ_3D7B9BC9849A,10,22740.0,v0.1
INS_FD1E55BD1811,REQ_939B6C52B1B8,11,30000.0,v0.1
INS_FD1E55BD1811,REQ_7C8F5CAFE1A1,12,1060.0,v0.1
INS_FD1E55BD1811,REQ_F71E33195C8E,13,1050.0,v0.1
INS_FD1E55BD1811,REQ_33E0157DB29C,14,30000.0,v0.1
INS_FD1E55BD1811,REQ_6043FAEB8580,15,26830.0,v0.1
INS_FD1E55BD1811,REQ_413B53EB20C8,16,16290.0,v0.1
INS_FD1E55BD1811,REQ_F19BBCF4E605,17,2009.9999999999998,v0.1
INS_FD1E55BD1811,REQ_5266D6F09B96,18,12370.0,v0.1
INS_FD1E55BD1811,REQ_287841EE71B1,19,30000.0,v0.1
INS_FD1E55BD1811,REQ_AE1214649622,20,25910.0,v0.1
INS_35A66305BDEC,REQ_4DEC9B85AD35,0,520.0,v0.1
INS_35A66305BDEC,REQ_A8AB07CFC859,1,850.0,v0.1
INS_35A66305BDEC,REQ_97694EAB0F53,2,7840.0,v0.1
INS_35A66305BDEC,REQ_6281124B3E50,3,3030.0,v0.1
INS_35A66305BDEC,REQ_CABAA1C0F17D,4,930.0000000000001,v0.1
INS_35A66305BDEC,REQ_050E44359DC5,5,5230.0,v0.1
INS_35A66305BDEC,REQ_A9FD725E2B61,6,1590.0,v0.1
INS_35A66305BDEC,REQ_35D925C0DEDF,7,9175.0,v0.1
INS_35A66305BDEC,REQ_C2575FF9196A,8,30000.0,v0.1
INS_35A66305BDEC,REQ_71D19C8CC09B,9,20290.0,v0.1
INS_35A66305BDEC,REQ_EF3831408BF9,10,5000.0,v0.1
INS_FC5FB58B0362,REQ_F77D0CCE6CC5,0,480.0,v0.1
INS_FC5FB58B0362,REQ_74A8EF46DF63,1,550.0,v0.1
INS_FC5FB58B0362,REQ_1644E36D903A,2,650.0,v0.1
INS_FC5FB58B0362,REQ_0AB234D774DC,3,24760.0,v0.1
INS_FC5FB58B0362,REQ_1860762F22B6,4,13950.0,v0.1
INS_FC5FB58B0362,REQ_8BF2C5CB6FDF,5,4220.0,v0.1
INS_FC5FB58B0362,REQ_D58137CF7DD7,6,7120.0,v0.1
INS_FC5FB58B0362,REQ_BCA015D39980,7,4830.0,v0.1
INS_FC5FB58B0362,REQ_92BA907C1996,8,27130.0,v0.1
INS_FC5FB58B0362,REQ_7E4FA4B82524,9,1300.0,v0.1
INS_FC5FB58B0362,REQ_BC3B797480C3,10,11680.0,v0.1
INS_FC5FB58B0362,REQ_034E55488B3C,11,660.0,v0.1
INS_FC5FB58B0362,REQ_BA3D1AD097B8,12,30000.0,v0.1
INS_FC5FB58B0362,REQ_BE2B950C32F8,13,4310.0,v0.1
INS_FC5FB58B0362,REQ_90A332BCDAEA,14,29730.0,v0.1
INS_FC5FB58B0362,REQ_09769CB00BEB,15,960.0,v0.1
INS_FC5FB58B0362,REQ_8AF7F5A08D66,16,30000.0,v0.1
INS_FC5FB58B0362,REQ_D8010BFA7DB6,17,1770.0,v0.1
INS_FC5FB58B0362,REQ_E845E3F29E27,18,7580.0,v0.1
INS_FC5FB58B0362,REQ_D1C7B2C215AA,19,5170.0,v0.1
INS_FC5FB58B0362,REQ_FFE1D3615F29,20,17170.0,v0.1
INS_FC5FB58B0362,REQ_EF486C25F5DA,21,550.0,v0.1
INS_FC5FB58B0362,REQ_653B3D6E9A05,22,6010.0,v0.1
INS_FC5FB58B0362,REQ_8969D651B8AC,23,3679.9999999999995,v0.1
INS_FC5FB58B0362,REQ_D338BB82A544,24,1350.0,v0.1
INS_FC5FB58B0362,REQ_725A89B39493,25,30000.0,v0.1
INS_FC5FB58B0362,REQ_4E6F033DC739,26,3020.0,v0.1
INS_FC5FB58B0362,REQ_FF97D3918015,27,100.0,v0.1
INS_FC5FB58B0362,REQ_E22EDAF15E36,28,2200.0,v0.1
INS_FC5FB58B0362,REQ_CDD9C78A4B12,29,30000.0,v0.1
INS_FC5FB58B0362,REQ_B41A1A7B60DD,30,30000.0,v0.1
INS_FC5FB58B0362,REQ_3B7C82B16C9C,31,30000.0,v0.1
INS_FC5FB58B0362,REQ_A54753B6C7F9,32,7820.0,v0.1
INS_FC5FB58B0362,REQ_E83AA6C117C4,33,13100.0,v0.1
INS_FC5FB58B0362,REQ_706CB93A3D6C,34,400.0,v0.1
INS_FC5FB58B0362,REQ_1B13974FD3DF,35,450.0,v0.1
INS_FC5FB58B0362,REQ_90B66BF04EDA,36,350.0,v0.1
INS_FC5FB58B0362,REQ_854E84A79450,37,1360.0,v0.1
INS_FC5FB58B0362,REQ_D8A2B07CECE8,38,9360.0,v0.1
INS_FC5FB58B0362,REQ_0D5DB4610099,39,30000.0,v0.1
INS_FC5FB58B0362,REQ_4FF05F840BEC,40,15270.0,v0.1
INS_FC5FB58B0362,REQ_30E72AC3FDC7,41,350.0,v0.1
INS_FC5FB58B0362,REQ_E540A8BDF43F,42,30000.0,v0.1
INS_FC5FB58B0362,REQ_BA1787400639,43,7640.0,v0.1
INS_FC5FB58B0362,REQ_6D6F23A91C90,44,110.00000000000001,v0.1
INS_FC5FB58B0362,REQ_0FAFF042C478,45,3750.0,v0.1
INS_FC5FB58B0362,REQ_FA4C806159F0,46,20710.0,v0.1
INS_FC5FB58B0362,REQ_2F6188CF8CDF,47,14150.0,v0.1
INS_FC5FB58B0362,REQ_A457A9474744,48,260.0,v0.1
INS_FC5FB58B0362,REQ_990125A14FA7,49,30000.0,v0.1
INS_FC5FB58B0362,REQ_97053F00B1A1,50,30000.0,v0.1
INS_FC5FB58B0362,REQ_C7DB60E1F9B8,51,7600.0,v0.1
INS_FC5FB58B0362,REQ_C2BB7DAF1DE0,52,9090.0,v0.1
INS_474508BE17E1,REQ_603FE457AA6D,0,630.0,v0.1
INS_474508BE17E1,REQ_D775090ADE2A,1,1710.0000000000002,v0.1
INS_474508BE17E1,REQ_12E921875D6A,2,2740.0,v0.1
INS_474508BE17E1,REQ_636BB439B67F,3,950.0,v0.1
INS_474508BE17E1,REQ_8F6E5E05F6EB,4,790.0,v0.1
INS_474508BE17E1,REQ_AAA2D6C41AC0,5,1050.0,v0.1
INS_474508BE17E1,REQ_46F8904A3400,6,30000.0,v0.1
INS_474508BE17E1,REQ_BD187C192424,7,4840.0,v0.1
INS_474508BE17E1,REQ_84FA4C7A6A1E,8,16239.999999999998,v0.1
INS_474508BE17E1,REQ_11F20A48C688,9,590.0,v0.1
INS_474508BE17E1,REQ_CDA766981EE8,10,350.0,v0.1
INS_474508BE17E1,REQ_7BCA4B1DFBF3,11,260.0,v0.1
INS_474508BE17E1,REQ_94845B541CBE,12,1390.0,v0.1
INS_474508BE17E1,REQ_91440FA0D7E0,13,1220.0,v0.1
INS_474508BE17E1,REQ_67E9BE82FD7E,14,1820.0,v0.1
INS_474508BE17E1,REQ_7259A5C96160,15,440.00000000000006,v0.1
INS_474508BE17E1,REQ_B0D9E24B417B,16,3040.0,v0.1
INS_474508BE17E1,REQ_0A8BD9B02545,17,4640.0,v0.1
INS_474508BE17E1,REQ_0E826A35F564,18,7240.0,v0.1
INS_474508BE17E1,REQ_F7950C5579C1,19,700.0,v0.1
INS_474508BE17E1,REQ_254F6A0C0365,20,660.0,v0.1
INS_474508BE17E1,REQ_36C2AA13E6EE,21,16329.999999999998,v0.1
INS_474508BE17E1,REQ_C8B75E616AA2,22,300.0,v0.1
INS_474508BE17E1,REQ_DBB07CC264FB,23,30000.0,v0.1
INS_474508BE17E1,REQ_D264DD7C8685,24,1470.0,v0.1
INS_474508BE17E1,REQ_0531993F9711,25,2850.0,v0.1
INS_474508BE17E1,REQ_19AFB300FD52,26,30000.0,v0.1
INS_474508BE17E1,REQ_C85F67759C57,27,2070.0,v0.1
INS_474508BE17E1,REQ_D90E953F58DE,28,21620.0,v0.1
INS_474508BE17E1,REQ_1D5BEE9890EA,29,900.0,v0.1
INS_474508BE17E1,REQ_6CE12D188D52,30,1040.0,v0.1
INS_474508BE17E1,REQ_7A8432891A0F,31,23030.0,v0.1
INS_474508BE17E1,REQ_1CF44CB27553,32,30000.0,v0.1
INS_474508BE17E1,REQ_C43BBEE623FE,33,21010.0,v0.1
INS_474508BE17E1,REQ_95D7041F886D,34,1230.0,v0.1
INS_474508BE17E1,REQ_E44B821DF794,35,1750.0,v0.1
INS_474508BE17E1,REQ_8C9026B823C7,36,1600.0,v0.1
INS_474508BE17E1,REQ_949CDF7076EF,37,30000.0,v0.1
INS_474508BE17E1,REQ_14C487F7E586,38,3090.0,v0.1
INS_474508BE17E1,REQ_F83234EC8870,39,1700.0,v0.1
INS_474508BE17E1,REQ_869A3559575C,40,22870.0,v0.1
INS_474508BE17E1,REQ_6CC30A8E7B98,41,5810.0,v0.1
INS_474508BE17E1,REQ_517346F11F66,42,810.0,v0.1
INS_474508BE17E1,REQ_F782FDAD0E9C,43,600.0,v0.1
INS_474508BE17E1,REQ_E66ACCFF6F45,44,420.0,v0.1
INS_474508BE17E1,REQ_07464F6C5F64,45,26070.0,v0.1
INS_FD9490EC7DB6,REQ_DFEB8E8F40AA,0,250.0,v0.1
INS_FD9490EC7DB6,REQ_DE008BA6FDE1,1,620.0,v0.1
INS_FD9490EC7DB6,REQ_029084C94DC0,2,570.0,v0.1
INS_FD9490EC7DB6,REQ_AF8F3D7B8D21,3,24970.0,v0.1
INS_FD9490EC7DB6,REQ_79671DD90B7C,4,30000.0,v0.1
INS_FD9490EC7DB6,REQ_96F0B1E40C1E,5,16760.0,v0.1
INS_FD9490EC7DB6,REQ_83ECB73BA170,6,30700.0,v0.1
INS_FD9490EC7DB6,REQ_91131B0E1717,7,30000.0,v0.1
INS_FD9490EC7DB6,REQ_5D050DC776D9,8,3790.0,v0.1
INS_FD9490EC7DB6,REQ_D7E2523B4DD4,9,10840.0,v0.1
INS_FD9490EC7DB6,REQ_75B32BA18F5E,10,30000.0,v0.1
INS_FD9490EC7DB6,REQ_ED3FEF99F6DB,11,30000.0,v0.1
INS_FD9490EC7DB6,REQ_5455FE6BCC81,12,480.0,v0.1
INS_FD9490EC7DB6,REQ_FB6F53CC7461,13,26350.0,v0.1
INS_FD9490EC7DB6,REQ_2467C338C29D,14,28310.0,v0.1
INS_FD9490EC7DB6,REQ_322DC5B84E72,15,30000.0,v0.1
INS_FD9490EC7DB6,REQ_E475DD909131,16,260.0,v0.1
INS_FD9490EC7DB6,REQ_DD2BB99A8ACC,17,7400.0,v0.1
