request_id,requester_type,requester_id,origin_location_id,destination_mandi_id,destination_shop_id,crop_id,crop_key,quantity_value,quantity_unit,quantity_kg,bag_weight_kg_used,conversion_source,conversion_confidence,pickup_earliest,pickup_latest,delivery_latest,priority,input_language,input_mode,raw_utterance,template_family,parsed_crop_conf,parsed_mandi_conf,parsed_quantity_conf,label_crop_key,label_mandi_key,label_quantity_value,label_quantity_unit,is_incomplete,missing_field,feasibility_label,infeasible_reason,district,state_code,request_date,is_synthetic,dataset_version,split,split_reason
REQ_BB7D6D7A119E,shop,SHP_D1BC27972683,LOC_7E538D9A5AED,,SHP_D1BC27972683,,,106.0,bori,,,no_bag_weight_available,unresolved,2026-02-03T06:00:00,2026-02-03T12:18:57.215677,2026-02-05T10:07:19.372901,high,hinglish,text,electrical restock 106.0 bori for Verma Electricals,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,106.0,bori,False,,unresolved_quantity,no_bag_weight_available,Kanpur Nagar,UP,2026-02-03,True,v0.1,test,random_bucket
REQ_0AA212354F11,shop,SHP_EA11B0C84B5B,LOC_54EA925C8D4F,,SHP_EA11B0C84B5B,,,1.7,tonne,1700.0,,definitional,exact,2026-03-20T10:00:00,2026-03-20T17:38:52.712303,2026-03-21T21:45:27.066907,normal,hinglish,text,paint restock 1.7 tonne for Singh Paints,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,1.7,tonne,False,,feasible,,Jind,HR,2026-03-20,True,v0.1,train,random_bucket
REQ_1D3C8A56D8D7,shop,SHP_94D2830D26F2,LOC_E531147D7EFC,,SHP_94D2830D26F2,,,600.0,bori,,,no_bag_weight_available,unresolved,2026-01-09T11:00:00,2026-01-09T18:50:25.601530,2026-01-11T06:13:24.476460,high,hinglish,text,cement restock 600.0 bori for Gupta Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,600.0,bori,False,,unresolved_quantity,no_bag_weight_available,Karnal,HR,2026-01-09,True,v0.1,test,holdout_district
REQ_A29738DE48CF,shop,SHP_4CA8ABF231D5,LOC_68CFDDDF277A,,SHP_4CA8ABF231D5,,,30.0,tonne,30000.0,,definitional,exact,2026-01-10T07:00:00,2026-01-10T18:28:11.405301,2026-01-11T06:29:55.623271,normal,hinglish,text,brick restock 30.0 tonne for Shanti Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Agra,UP,2026-01-10,True,v0.1,train,random_bucket
REQ_6DF9BF768BED,shop,SHP_5AF5D933D823,LOC_3CF5A55DB63C,,SHP_5AF5D933D823,,,30000.0,kg,30000.0,,definitional,exact,2026-07-21T11:00:00,2026-07-21T16:44:18.118491,2026-07-23T07:10:07.266602,normal,hinglish,text,brick restock 30000.0 kg for Bansal Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30000.0,kg,False,,feasible,,Faridkot,PB,2026-07-21,True,v0.1,test,duplicate_of_test_utterance
REQ_A93BB6C85C44,shop,SHP_E33E63A148D3,LOC_B59AFC16BD24,,SHP_E33E63A148D3,,,30000.0,kg,30000.0,,definitional,exact,2026-07-05T06:00:00,2026-07-05T16:48:06.088072,2026-07-06T14:13:18.586678,normal,hinglish,text,tmt restock 30000.0 kg for Ganpati Steel & TMT,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30000.0,kg,False,,feasible,,Mathura,UP,2026-07-05,True,v0.1,test,duplicate_of_test_utterance
REQ_5B0A5CCEA574,shop,SHP_424EB2D7D4F0,LOC_E531147D7EFC,,SHP_424EB2D7D4F0,,,30.0,tonne,30000.0,,definitional,exact,2026-10-03T07:00:00,2026-10-03T18:52:43.086611,2026-10-04T21:50:44.136463,normal,hinglish,text,brick restock 30.0 tonne for Deep Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Sangrur,PB,2026-10-03,True,v0.1,train,random_bucket
REQ_42232C8CB0A4,shop,SHP_15CEA1783F4C,LOC_799C69AF76C7,,SHP_15CEA1783F4C,,,16.71,tonne,16710.0,,definitional,exact,2026-11-06T11:00:00,2026-11-06T20:38:51.449583,2026-11-07T19:30:24.735182,low,hinglish,text,paint restock 16.71 tonne for Sharma Paints,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,16.71,tonne,False,,feasible,,Moradabad,UP,2026-11-06,True,v0.1,validation,random_bucket
REQ_FBDFD58476A6,shop,SHP_ABF4BE4DE239,LOC_78200CD43D88,,SHP_ABF4BE4DE239,,,404.0,bori,,,no_bag_weight_available,unresolved,2026-05-04T06:00:00,2026-05-04T10:26:04.879306,2026-05-04T17:41:26.429572,low,hinglish,text,tile restock 404.0 bori for New Kisan Tiles,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,404.0,bori,False,,unresolved_quantity,no_bag_weight_available,Meerut,UP,2026-05-04,True,v0.1,train,random_bucket
REQ_15BF45A4E1A8,shop,SHP_0A5E2B43372D,LOC_6368540B84AB,,SHP_0A5E2B43372D,,,25.4,tonne,25400.0,,definitional,exact,2026-02-01T08:00:00,2026-02-01T14:14:44.437412,2026-02-02T17:40:39.757835,normal,hinglish,text,hardware restock 25.4 tonne for Maa Durga Hardware,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,25.4,tonne,False,,feasible,,Fatehgarh Sahib,PB,2026-02-01,True,v0.1,train,random_bucket
REQ_9A5B4C32A082,shop,SHP_39E60AEF8998,LOC_6368540B84AB,,SHP_39E60AEF8998,,,23310.0,kg,23310.0,,definitional,exact,2026-10-14T08:00:00,2026-10-14T19:23:45.076017,2026-10-15T08:33:46.311085,normal,hinglish,text,pipe restock 23310.0 kg for Singh Pipes & Fittings,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,23310.0,kg,False,,feasible,,Rewari,HR,2026-10-14,True,v0.1,train,random_bucket
REQ_AFF5DBE6478D,shop,SHP_487FBF3FDAD1,LOC_114EDABBE480,,SHP_487FBF3FDAD1,,,8.05,tonne,8050.000000000001,,definitional,exact,2026-06-01T11:00:00,2026-06-01T19:07:54.127709,2026-06-02T14:45:09.938342,normal,hinglish,text,multi restock 8.05 tonne for Yadav Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,8.05,tonne,False,,feasible,,Aligarh,UP,2026-06-01,True,v0.1,validation,random_bucket
REQ_35C5673B903B,shop,SHP_DA3F544880D6,LOC_631EE033D63E,,SHP_DA3F544880D6,,,16.02,tonne,16020.0,,definitional,exact,2026-02-13T11:00:00,2026-02-13T18:42:14.128542,2026-02-14T02:55:08.144950,normal,hinglish,text,pipe restock 16.02 tonne for Verma Pipes & Fittings,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,16.02,tonne,False,,feasible,,Rohtak,HR,2026-02-13,True,v0.1,train,random_bucket
REQ_633ECB271AA3,shop,SHP_B35501BCF522,LOC_BEB72C8DA2BA,,SHP_B35501BCF522,,,30.0,tonne,30000.0,,definitional,exact,2026-03-09T07:00:00,2026-03-09T15:37:31.619682,2026-03-11T06:07:15.125237,normal,hinglish,text,multi restock 30.0 tonne for Jai Bharat Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Hisar,HR,2026-03-09,True,v0.1,test,random_bucket
REQ_538428BF3184,shop,SHP_9EE897F754CB,LOC_B0A2CBC44C27,,SHP_9EE897F754CB,,,30.0,tonne,30000.0,,definitional,exact,2026-11-14T09:00:00,2026-11-14T13:29:26.540030,2026-11-14T19:59:28.978073,normal,hinglish,text,cement restock 30.0 tonne for Shanti Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Malerkotla,PB,2026-11-14,True,v0.1,test,duplicate_of_test_utterance
REQ_4A42749490DF,shop,SHP_B35501BCF522,LOC_C4995C179A2F,,SHP_B35501BCF522,,,600.0,bori,,,no_bag_weight_available,unresolved,2026-01-05T11:00:00,2026-01-05T14:33:01.469532,2026-01-06T18:34:20.172692,high,hinglish,text,multi restock 600.0 bori for Jai Bharat Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,600.0,bori,False,,unresolved_quantity,no_bag_weight_available,Hisar,HR,2026-01-05,True,v0.1,test,duplicate_of_test_utterance
REQ_D018C2EFF65A,shop,SHP_7216552D161E,LOC_740F02AE15CE,,SHP_7216552D161E,,,381.0,bori,,,no_bag_weight_available,unresolved,2026-05-03T08:00:00,2026-05-03T11:37:23.966252,2026-05-05T03:33:32.240037,normal,hinglish,text,multi restock 381.0 bori for Shri Balaji Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,381.0,bori,False,,unresolved_quantity,no_bag_weight_available,Muktsar,PB,2026-05-03,True,v0.1,train,random_bucket
REQ_CB15B61439DF,shop,SHP_4C05628FB154,LOC_057482E7BD17,,SHP_4C05628FB154,,,141.0,bori,,,no_bag_weight_available,unresolved,2026-07-24T08:00:00,2026-07-24T17:56:57.341927,2026-07-26T04:43:09.530614,high,hinglish,text,hardware restock 141.0 bori for Gupta Hardware,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,141.0,bori,False,,unresolved_quantity,no_bag_weight_available,Rampur,UP,2026-07-24,True,v0.1,train,random_bucket
REQ_F8983C6ABBE3,shop,SHP_4B24DDA8ADFB,LOC_114EDABBE480,,SHP_4B24DDA8ADFB,,,16.18,tonne,16180.0,,definitional,exact,2026-06-22T11:00:00,2026-06-22T20:00:41.776405,2026-06-23T03:33:15.601746,normal,hinglish,text,sanitary restock 16.18 tonne for Shri Balaji Sanitaryware,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,16.18,tonne,False,,feasible,,Mansa,PB,2026-06-22,True,v0.1,test,random_bucket
REQ_23DE1C6FA419,shop,SHP_41DBA31CA8AF,LOC_E7AFFB955361,,SHP_41DBA31CA8AF,,,30000.0,kg,30000.0,,definitional,exact,2026-04-26T10:00:00,2026-04-26T20:28:54.880248,2026-04-28T04:59:44.072167,normal,hinglish,text,brick restock 30000.0 kg for Sharma Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30000.0,kg,False,,feasible,,Unnao,UP,2026-04-26,True,v0.1,train,random_bucket
REQ_E4EF27D11EA0,shop,SHP_C5034ABDD9AB,LOC_008EDC4F6892,,SHP_C5034ABDD9AB,,,24180.0,kg,24180.0,,definitional,exact,2026-05-25T08:00:00,2026-05-25T15:17:45.556931,2026-05-26T17:24:01.945714,normal,hinglish,text,hardware restock 24180.0 kg for Sharma Hardware,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,24180.0,kg,False,,feasible,,Gurugram,HR,2026-05-25,True,v0.1,test,random_bucket
REQ_0E813C059CD6,shop,SHP_BF4F3C6D6333,LOC_03E521BA5D3C,,SHP_BF4F3C6D6333,,,9.2,tonne,9200.0,,definitional,exact,2026-01-08T06:00:00,2026-01-08T17:26:50.091697,2026-01-10T13:48:55.411448,normal,hinglish,text,pipe restock 9.2 tonne for Verma Pipes & Fittings,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,9.2,tonne,False,,feasible,,Bulandshahr,UP,2026-01-08,True,v0.1,test,holdout_district
REQ_4CCD86875C5A,shop,SHP_30C57CCE1F22,LOC_B0F782A131CA,,SHP_30C57CCE1F22,,,30.0,tonne,30000.0,,definitional,exact,2026-11-10T08:00:00,2026-11-10T16:25:47.122230,2026-11-11T21:44:48.165775,low,hinglish,text,cement restock 30.0 tonne for Deep Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Bulandshahr,UP,2026-11-10,True,v0.1,test,holdout_district
REQ_7C1258031151,shop,SHP_D5336F7900D1,LOC_06D73B2D5DA3,,SHP_D5336F7900D1,,,30.0,tonne,30000.0,,definitional,exact,2026-06-01T11:00:00,2026-06-01T16:50:29.146678,2026-06-02T12:07:21.555002,normal,hinglish,text,brick restock 30.0 tonne for Shanti Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Ghaziabad,UP,2026-06-01,True,v0.1,train,random_bucket
REQ_BA45E9C97173,shop,SHP_1C74EE7C139A,LOC_DA62F3E7818A,,SHP_1C74EE7C139A,,,23820.0,kg,23820.0,,definitional,exact,2026-09-16T08:00:00,2026-09-16T19:29:14.523004,2026-09-17T23:15:45.393601,normal,hinglish,text,tmt restock 23820.0 kg for Krishna Steel & TMT,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,23820.0,kg,False,,feasible,,Charkhi Dadri,HR,2026-09-16,True,v0.1,train,random_bucket
REQ_9C8C077AAA05,shop,SHP_B0B515ED23E6,LOC_DA62F3E7818A,,SHP_B0B515ED23E6,,,6.5,tonne,6500.0,,definitional,exact,2026-04-21T10:00:00,2026-04-21T14:11:33.628922,2026-04-22T03:14:19.591289,normal,hinglish,text,paint restock 6.5 tonne for Deep Paints,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,6.5,tonne,False,,feasible,,Prayagraj,UP,2026-04-21,True,v0.1,test,random_bucket
REQ_18BF1F8DE40E,shop,SHP_9E9F893234B6,LOC_78200CD43D88,,SHP_9E9F893234B6,,,14.24,tonne,14240.0,,definitional,exact,2026-02-19T09:00:00,2026-02-19T13:42:28.326081,2026-02-21T11:08:07.507853,normal,hinglish,text,multi restock 14.24 tonne for Deep Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,14.24,tonne,False,,feasible,,Kanpur Dehat,UP,2026-02-19,True,v0.1,train,random_bucket
REQ_7F493FD65DC4,shop,SHP_94D2830D26F2,LOC_E7A75523A1C8,,SHP_94D2830D26F2,,,23.59,tonne,23590.0,,definitional,exact,2026-08-12T07:00:00,2026-08-12T16:38:33.724797,2026-08-14T07:41:15.783300,high,hinglish,text,cement restock 23.59 tonne for Gupta Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,23.59,tonne,False,,feasible,,Karnal,HR,2026-08-12,True,v0.1,test,holdout_district
REQ_25132B563F8A,shop,SHP_C4DA01ACC935,LOC_AC424CB33B08,,SHP_C4DA01ACC935,,,22.7,tonne,22700.0,,definitional,exact,2026-04-25T09:00:00,2026-04-25T13:03:30.050152,2026-04-27T03:14:28.919284,high,hinglish,text,hardware restock 22.7 tonne for Sharma Hardware,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,22.7,tonne,False,,feasible,,Jalandhar,PB,2026-04-25,True,v0.1,train,random_bucket
REQ_EB5DD5B0F581,shop,SHP_2ADF9C77EA98,LOC_7E538D9A5AED,,SHP_2ADF9C77EA98,,,22.54,tonne,22540.0,,definitional,exact,2026-11-08T06:00:00,2026-11-08T10:11:53.247430,2026-11-10T01:10:14.914929,normal,hinglish,text,multi restock 22.54 tonne for Sharma Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,22.54,tonne,False,,feasible,,Bathinda,PB,2026-11-08,True,v0.1,test,holdout_district
REQ_4F45B30C7738,shop,SHP_9D91409267D6,LOC_057482E7BD17,,SHP_9D91409267D6,,,30.0,tonne,30000.0,,definitional,exact,2026-03-15T07:00:00,2026-03-15T16:18:32.398900,2026-03-17T12:38:13.623808,high,hinglish,text,multi restock 30.0 tonne for Ambey Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Aligarh,UP,2026-03-15,True,v0.1,test,duplicate_of_test_utterance
REQ_EDC07A30F602,shop,SHP_F25593D93BD3,LOC_2D9C52DA14E3,,SHP_F25593D93BD3,,,9.75,tonne,9750.0,,definitional,exact,2026-09-19T10:00:00,2026-09-19T21:53:34.672128,2026-09-21T06:30:34.711854,normal,hinglish,text,multi restock 9.75 tonne for Ganpati Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,9.75,tonne,False,,feasible,,Bhiwani,HR,2026-09-19,True,v0.1,train,random_bucket
REQ_DD83607AE905,shop,SHP_BD38B5F4AF6D,LOC_E7A75523A1C8,,SHP_BD38B5F4AF6D,,,29.42,tonne,29420.0,,definitional,exact,2026-07-15T06:00:00,2026-07-15T16:50:55.493214,2026-07-17T02:08:17.600999,normal,hinglish,text,tmt restock 29.42 tonne for Bansal Steel & TMT,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,29.42,tonne,False,,feasible,,Faridkot,PB,2026-07-15,True,v0.1,validation,random_bucket
REQ_2529C292A31D,shop,SHP_B2326278C3B1,LOC_597CF4331C69,,SHP_B2326278C3B1,,,30.0,tonne,30000.0,,definitional,exact,2026-12-10T06:00:00,2026-12-10T12:15:22.056743,2026-12-10T21:51:16.299151,normal,hinglish,text,multi restock 30.0 tonne for Gupta Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,SAS Nagar,PB,2026-12-10,True,v0.1,test,holdout_time
REQ_35396231875D,shop,SHP_15C8582AB8FB,LOC_008EDC4F6892,,SHP_15C8582AB8FB,,,30.0,tonne,30000.0,,definitional,exact,2026-11-10T09:00:00,2026-11-10T20:25:21.793258,2026-11-11T18:57:31.230187,normal,hinglish,text,brick restock 30.0 tonne for Shri Balaji Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Palwal,HR,2026-11-10,True,v0.1,test,duplicate_of_test_utterance
REQ_B353881D74DE,shop,SHP_0E1AF737C676,LOC_631EE033D63E,,SHP_0E1AF737C676,,,449.0,bori,,,no_bag_weight_available,unresolved,2026-02-17T07:00:00,2026-02-17T15:16:23.704594,2026-02-18T02:11:32.086750,low,hinglish,text,cement restock 449.0 bori for Ambey Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,449.0,bori,False,,unresolved_quantity,no_bag_weight_available,Rohtak,HR,2026-02-17,True,v0.1,train,random_bucket
REQ_66CD96133340,shop,SHP_C634D8211A64,LOC_8FD34117F75A,,SHP_C634D8211A64,,,11.64,tonne,11640.0,,definitional,exact,2026-12-22T11:00:00,2026-12-22T15:06:32.315221,2026-12-24T13:37:28.308329,high,hinglish,text,tile restock 11.64 tonne for Shri Balaji Tiles,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,11.64,tonne,False,,feasible,,Muktsar,PB,2026-12-22,True,v0.1,test,holdout_time
REQ_A6422A451DB1,shop,SHP_4D083AB26164,LOC_C41EA40F30F8,,SHP_4D083AB26164,,,30000.0,kg,30000.0,,definitional,exact,2026-09-10T10:00:00,2026-09-10T18:25:56.625475,2026-09-12T02:13:04.381177,normal,hinglish,text,brick restock 30000.0 kg for Hind Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30000.0,kg,False,,feasible,,Pilibhit,UP,2026-09-10,True,v0.1,test,duplicate_of_test_utterance
REQ_7BCFF8C59A06,shop,SHP_2ADF9C77EA98,LOC_AC87C73A1F45,,SHP_2ADF9C77EA98,,,5.46,tonne,5460.0,,definitional,exact,2026-04-25T09:00:00,2026-04-25T17:42:06.643070,2026-04-26T18:50:56.262839,normal,hinglish,text,multi restock 5.46 tonne for Sharma Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,5.46,tonne,False,,feasible,,Bathinda,PB,2026-04-25,True,v0.1,test,holdout_district
REQ_CCD94892FC60,shop,SHP_7365BAD52FFC,LOC_223795E93DD6,,SHP_7365BAD52FFC,,,30.0,tonne,30000.0,,definitional,exact,2026-11-16T11:00:00,2026-11-16T16:04:48.706560,2026-11-17T11:03:48.153239,normal,hinglish,text,cement restock 30.0 tonne for Shri Balaji Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Moga,PB,2026-11-16,True,v0.1,test,duplicate_of_test_utterance
REQ_AF30547A0563,shop,SHP_0BD01455FD97,LOC_BEB72C8DA2BA,,SHP_0BD01455FD97,,,7.33,tonne,7330.0,,definitional,exact,2026-03-13T11:00:00,2026-03-13T20:45:42.901796,2026-03-15T04:03:46.390323,high,hinglish,text,paint restock 7.33 tonne for Hind Paints,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,7.33,tonne,False,,feasible,,Etawah,UP,2026-03-13,True,v0.1,validation,random_bucket
REQ_FB9363EB1D18,shop,SHP_D12E3AA776E8,LOC_68983FD6CCD5,,SHP_D12E3AA776E8,,,19140.0,kg,19140.0,,definitional,exact,2026-06-23T09:00:00,2026-06-23T18:41:01.036692,2026-06-25T01:28:23.252008,normal,hinglish,text,tmt restock 19140.0 kg for Hind Steel & TMT,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,19140.0,kg,False,,feasible,,Fazilka,PB,2026-06-23,True,v0.1,train,random_bucket
REQ_582512259BD1,shop,SHP_0CC0C644847F,LOC_A5716EEC2341,,SHP_0CC0C644847F,,,7330.0,kg,7330.0,,definitional,exact,2026-05-06T11:00:00,2026-05-06T17:32:14.670741,2026-05-07T13:51:19.463968,high,hinglish,text,cement restock 7330.0 kg for Hind Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,7330.0,kg,False,,feasible,,Shamli,UP,2026-05-06,True,v0.1,train,random_bucket
REQ_75F10E935EE1,shop,SHP_307AA971E14D,LOC_A5716EEC2341,,SHP_307AA971E14D,,,30.0,tonne,30000.0,,definitional,exact,2026-05-14T10:00:00,2026-05-14T18:16:14.052230,2026-05-15T19:58:10.140891,high,hinglish,text,cement restock 30.0 tonne for Singh Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,North West Delhi,DL,2026-05-14,True,v0.1,test,duplicate_of_test_utterance
REQ_7F2499667904,shop,SHP_D07F429343F5,LOC_7F36DA6D1D20,,SHP_D07F429343F5,,,168.0,bori,,,no_bag_weight_available,unresolved,2026-09-18T08:00:00,2026-09-18T18:59:23.415339,2026-09-20T07:29:06.121885,normal,hinglish,text,multi restock 168.0 bori for National Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,168.0,bori,False,,unresolved_quantity,no_bag_weight_available,Tarn Taran,PB,2026-09-18,True,v0.1,validation,random_bucket
REQ_C87FC417753F,shop,SHP_59C9C017364E,LOC_057482E7BD17,,SHP_59C9C017364E,,,30.0,tonne,30000.0,,definitional,exact,2026-04-08T08:00:00,2026-04-08T19:14:40.806808,2026-04-09T16:38:53.318959,normal,hinglish,text,cement restock 30.0 tonne for Ganpati Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Mathura,UP,2026-04-08,True,v0.1,test,duplicate_of_test_utterance
REQ_36E5BC396DE3,shop,SHP_0139C6EA060E,LOC_7F36DA6D1D20,,SHP_0139C6EA060E,,,30000.0,kg,30000.0,,definitional,exact,2026-03-05T11:00:00,2026-03-05T16:03:18.245575,2026-03-06T11:57:37.227818,normal,hinglish,text,multi restock 30000.0 kg for New Kisan Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30000.0,kg,False,,feasible,,Rohtak,HR,2026-03-05,True,v0.1,train,random_bucket
REQ_44D8764223AA,shop,SHP_2748121C4663,LOC_54EA925C8D4F,,SHP_2748121C4663,,,30.0,tonne,30000.0,,definitional,exact,2026-10-09T11:00:00,2026-10-09T22:56:59.767455,2026-10-11T16:14:21.736546,normal,hinglish,text,cement restock 30.0 tonne for Yadav Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Yamunanagar,HR,2026-10-09,True,v0.1,test,duplicate_of_test_utterance
REQ_B5D7E030482A,shop,SHP_B9FEEE08FB1F,LOC_7F36DA6D1D20,,SHP_B9FEEE08FB1F,,,18070.0,kg,18070.0,,definitional,exact,2026-12-22T08:00:00,2026-12-22T15:32:02.217874,2026-12-24T05:46:22.865205,high,hinglish,text,cement restock 18070.0 kg for Gupta Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,18070.0,kg,False,,feasible,,Mahendragarh,HR,2026-12-22,True,v0.1,test,holdout_time
REQ_1586694A1C7B,shop,SHP_742283548DC6,LOC_AC87C73A1F45,,SHP_742283548DC6,,,30.0,tonne,30000.0,,definitional,exact,2026-02-08T06:00:00,2026-02-08T11:47:32.196179,2026-02-09T22:42:54.640378,high,hinglish,text,tmt restock 30.0 tonne for Deep Steel & TMT,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30.0,tonne,False,,feasible,,Etah,UP,2026-02-08,True,v0.1,test,random_bucket
REQ_27D4EE8103C5,shop,SHP_B3B3DFE9937F,LOC_B0F782A131CA,,SHP_B3B3DFE9937F,,,19.85,tonne,19850.0,,definitional,exact,2026-08-22T11:00:00,2026-08-22T22:56:33.765164,2026-08-24T04:08:13.012665,high,hinglish,text,multi restock 19.85 tonne for National Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,19.85,tonne,False,,feasible,,Malerkotla,PB,2026-08-22,True,v0.1,train,random_bucket
REQ_8FADF0376549,shop,SHP_9F778AC93548,LOC_8FA46A67CDE8,,SHP_9F778AC93548,,,30000.0,kg,30000.0,,definitional,exact,2026-10-04T07:00:00,2026-10-04T14:27:58.149130,2026-10-04T20:34:19.872861,high,hinglish,text,tmt restock 30000.0 kg for Bansal Steel & TMT,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,30000.0,kg,False,,feasible,,Moga,PB,2026-10-04,True,v0.1,train,random_bucket
REQ_2C7C20F78263,shop,SHP_36C0EB0FA89A,LOC_8FA46A67CDE8,,SHP_36C0EB0FA89A,,,600.0,bori,,,no_bag_weight_available,unresolved,2026-03-19T10:00:00,2026-03-19T20:05:35.637558,2026-03-21T05:18:17.753121,normal,hinglish,text,brick restock 600.0 bori for Guru Nanak Bricks & Blocks,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,600.0,bori,False,,unresolved_quantity,no_bag_weight_available,Amroha,UP,2026-03-19,True,v0.1,train,random_bucket
REQ_4ACCB702C758,shop,SHP_87B9E2733268,LOC_06D73B2D5DA3,,SHP_87B9E2733268,,,7.96,tonne,7960.0,,definitional,exact,2026-12-25T10:00:00,2026-12-25T13:59:09.771948,2026-12-27T00:30:24.599086,normal,hinglish,text,multi restock 7.96 tonne for Deep Building Materials,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,7.96,tonne,False,,feasible,,Shamli,UP,2026-12-25,True,v0.1,test,holdout_time
REQ_58A32A18328B,shop,SHP_776CFCACA33D,LOC_06D73B2D5DA3,,SHP_776CFCACA33D,,,246.0,bori,,,no_bag_weight_available,unresolved,2026-12-20T08:00:00,2026-12-20T13:07:53.607702,2026-12-21T03:39:04.589069,normal,hinglish,text,pipe restock 246.0 bori for Jai Bharat Pipes & Fittings,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,246.0,bori,False,,unresolved_quantity,no_bag_weight_available,Charkhi Dadri,HR,2026-12-20,True,v0.1,test,holdout_time
REQ_DD7715C30243,shop,SHP_545B154AEEBD,LOC_8FD34117F75A,,SHP_545B154AEEBD,,,7310.0,kg,7310.0,,definitional,exact,2026-07-06T08:00:00,2026-07-06T17:09:20.311203,2026-07-08T13:15:59.446696,high,hinglish,text,paint restock 7310.0 kg for Krishna Paints,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,7310.0,kg,False,,feasible,,Rupnagar,PB,2026-07-06,True,v0.1,train,random_bucket
REQ_2D2E181CFCC3,shop,SHP_5250600A66FB,LOC_06D73B2D5DA3,,SHP_5250600A66FB,,,9.6,tonne,9600.0,,definitional,exact,2026-08-23T10:00:00,2026-08-23T13:42:59.768619,2026-08-24T17:12:45.033919,normal,hinglish,text,cement restock 9.6 tonne for Bansal Cement Store,TF_SHOP_RESTOCK,0.0,0.0,0.95,,,9.6,tonne,False,,feasible,,Rohtak,HR,2026-08-23,True,v0.1,train,random_bucket
