instance_id,instance_hash,problem_type,size_band,depot_location_id,district,state_code,n_customers,n_vehicles,truck_ids,capacity_constraint,fleet_capacity_kg,total_demand_kg,capacity_feasible,time_window_constraint,pickup_delivery_constraint,circular_return_constraint,objective_weights_json,cost_snapshot_id,scenario_id,graph_version,quantum_ready,estimated_qubits_permutation,split,seed,dataset_version,split_reason
INS_6427CF1A94C3,3f1dfc71e1797b58,CIRCULAR_VRP,medium,LOC_BACB2642B5AD,Kurukshetra,HR,29,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,177825.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,900,validation,20260903,v0.1,hash_bucket
INS_25D0DC054C1A,c51f696aa2db50a7,PDP,medium,LOC_443EF0FB4E8C,Etawah,UP,16,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,109910.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,289,validation,20260903,v0.1,hash_bucket
INS_E1B340999EB4,7c9ba71985998a94,CIRCULAR_VRP,small,LOC_2ECE587EC515,Hardoi,UP,14,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,72170.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,225,test,20260903,v0.1,hash_bucket
INS_732189BF462E,2a3039b36f9542be,VRPTW,medium,LOC_2E9E391564C2,Sonipat,HR,16,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,89750.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,289,train,20260903,v0.1,hash_bucket
INS_4A1973240313,f3cf824230613853,VRPTW,medium,LOC_EBC017604691,Mathura,UP,23,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,178450.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,576,train,20260903,v0.1,hash_bucket
INS_58CA01031B38,767d0fff6f41dabb,CIRCULAR_VRP,large,LOC_2275B2D35F85,Palwal,HR,58,15,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5|TRK_8DC7FD5FF93A,27710.0,448170.0,408420.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,3481,train,20260903,v0.1,hash_bucket
INS_EFAC791D9939,e02b4041895ce818,CVRP,medium,LOC_EC1D3E4138DF,Amritsar,PB,16,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,200820.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,289,train,20260903,v0.1,hash_bucket
INS_127B22A0E0EE,6390fd66d437dc5e,CVRP,medium,LOC_2275B2D35F85,Palwal,HR,29,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,209570.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,900,test,20260903,v0.1,hash_bucket
INS_78A1A1C89E7C,01538bd83a245c3e,CIRCULAR_VRP,medium,LOC_11A4C40B0A4F,Yamunanagar,HR,21,10,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1,28950.0,306160.0,261570.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,484,train,20260903,v0.1,hash_bucket
INS_0EF86E312EDF,8baf6df120d58034,PDP,small,LOC_03F06DD41C28,Malerkotla,PB,12,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,153110.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,169,validation,20260903,v0.1,hash_bucket
INS_D14B939E6893,e0cc7344ab342b34,PDP,medium,LOC_190E748F376B,Barabanki,UP,24,8,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA,29770.0,247810.0,195290.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,625,train,20260903,v0.1,hash_bucket
INS_1DE6A32B0E33,037b336b68a734dd,CIRCULAR_VRP,medium,LOC_B26FC239E19A,North Delhi,DL,15,13,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509,28580.0,392470.0,361750.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,256,test,20260903,v0.1,hash_bucket
INS_A2264FA739A3,7d1e07a4edaa162a,PDP,small,LOC_AA53E75D54A9,Etah,UP,11,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,75355.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,validation,20260903,v0.1,hash_bucket
INS_B7F1E5D2769A,b19289dddde03dcb,PDP,medium,LOC_B01B9CC74597,Saharanpur,UP,16,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,106180.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,289,train,20260903,v0.1,hash_bucket
INS_8F14F1BC33D1,19aa446b339ebc79,PDP,small,LOC_36B5B5F31C8D,Varanasi,UP,8,4,TRK_EEB1DE456EE4|TRK_2EC9632BD23F|TRK_4B9B485B6A6B|TRK_F129A970A76F,9320.0,83060.0,69740.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_3887270B3C57,8d58a209454c9de3,CVRP,small,LOC_2E423964E639,Agra,UP,12,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,116280.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,169,validation,20260903,v0.1,hash_bucket
INS_C412874891F8,8c8e922c0ffec0aa,VRPTW,medium,LOC_190E748F376B,Barabanki,UP,17,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,168960.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,324,train,20260903,v0.1,hash_bucket
INS_5D62E481CEE7,009f7c28d1bde571,VRPTW,large,LOC_E9EE964E8CFE,South Delhi,DL,8,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,240000.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_841613452DD5,15f8ac69754814e3,CIRCULAR_VRP,small,LOC_B0D713DFA81B,Ferozepur,PB,14,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,137900.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,225,train,20260903,v0.1,hash_bucket
INS_C9975FFCCEED,f47204be29aee453,VRPTW,small,LOC_8E24E29DF84B,Hisar,HR,9,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,109680.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,100,validation,20260903,v0.1,hash_bucket
INS_D9558DBC8A3F,0a52058a8a551b7d,CIRCULAR_VRP,medium,LOC_B26DA7992E56,Prayagraj,UP,21,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,146110.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,484,train,20260903,v0.1,hash_bucket
INS_9652055A00D8,dcc0feb34d145040,VRPTW,small,LOC_5242BE7C01CE,Rewari,HR,11,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,88130.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,train,20260903,v0.1,hash_bucket
INS_D03DFA7AAD19,59b1a4fc3a17196f,VRPTW,small,LOC_27273A6A3299,Shamli,UP,14,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,146070.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,225,train,20260903,v0.1,hash_bucket
INS_33F951C02EF6,b5a2407d0291b5da,CIRCULAR_VRP,small,LOC_BACB2642B5AD,Kurukshetra,HR,11,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,76270.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,train,20260903,v0.1,hash_bucket
INS_617F9CB3EDE9,dd3583f32a210cfd,CVRP,medium,LOC_2275B2D35F85,Palwal,HR,20,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,125490.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,441,train,20260903,v0.1,hash_bucket
INS_04CEA5268F80,f1649fe87a9b488b,PDP,large,LOC_5242BE7C01CE,Rewari,HR,55,25,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5|TRK_8DC7FD5FF93A|TRK_7A91F5198B53|TRK_BEE1B756CA92|TRK_0331FB7CD37E|TRK_EEA8DB00B33D|TRK_3A519CFB8F0F|TRK_8C842CC0A407|TRK_1A09343A6FAC|TRK_3F175C42FEAA|TRK_2EC9632BD23F|TRK_EA0BF86B0239,24700.0,708400.0,705990.0,True,False,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,3136,train,20260903,v0.1,hash_bucket
INS_A4EB08BB2F75,2718e8c0546385f5,PDP,small,LOC_BF1D141289ED,Hoshiarpur,PB,13,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,100260.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_6A9F450F5E60,89f5a4d4e1759716,PDP,medium,LOC_0B27B307A77E,Panipat,HR,20,10,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1,28950.0,306160.0,264860.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,441,validation,20260903,v0.1,hash_bucket
INS_0A53911D56C2,12e5dcc8027bebe8,PDP,large,LOC_B890897F9CCC,Kapurthala,PB,32,16,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5|TRK_8DC7FD5FF93A|TRK_7A91F5198B53,27170.0,475340.0,442630.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,1089,validation,20260903,v0.1,hash_bucket
INS_59103ABA58CF,80015f9ee6f35f6b,PDP,small,LOC_5D316714188F,Faridabad,HR,13,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,226150.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_E2AE75A1E1A8,a15f2896afa7e6a2,CIRCULAR_VRP,small,LOC_D49CDCEB7AF7,Charkhi Dadri,HR,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,53740.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,train,20260903,v0.1,hash_bucket
INS_AA9EE79AB667,bccaf4898b216e86,PDP,small,LOC_2ECE587EC515,Hardoi,UP,13,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,91420.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_B82667F5232B,0684c4d75a3df607,CIRCULAR_VRP,small,LOC_BF1D141289ED,Hoshiarpur,PB,13,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,114460.0,True,False,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,196,train,20260903,v0.1,hash_bucket
INS_D4B4CF052311,bfb7394dadc20391,PDP,small,LOC_AB3DB4CE53FF,Gurdaspur,PB,8,3,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54,31430.0,94920.0,53475.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,81,validation,20260903,v0.1,hash_bucket
INS_9F798CC7FF78,f7e0cbf5cfd170ae,PDP,small,LOC_B56ABDBA32E2,Aligarh,UP,11,5,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0,30750.0,156920.0,108710.0,True,False,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,test,20260903,v0.1,hash_bucket
INS_567454835B9E,47fc599ca3ddbd87,PDP,medium,LOC_2E9E391564C2,Sonipat,HR,17,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,185180.0,True,True,True,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,324,train,20260903,v0.1,hash_bucket
INS_3033802838A8,f2b50ffb0feaf192,PDP,small,LOC_E71843C35AC6,Bijnor,UP,12,4,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4,31250.0,126170.0,92960.0,True,True,True,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,169,train,20260903,v0.1,hash_bucket
INS_F21B0DF515D8,ce77b46685b631a0,VRPTW,small,LOC_EE8F1CF00ECF,Bhiwani,HR,11,7,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906,30530.0,218040.0,172870.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,144,train,20260903,v0.1,hash_bucket
INS_D103DB8F5BA5,95a90e1983b1f435,CIRCULAR_VRP,medium,LOC_190E748F376B,Barabanki,UP,25,9,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B,29400.0,277210.0,218850.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,676,train,20260903,v0.1,hash_bucket
INS_CDCCA87E0CDD,03d3a3ab293c60f1,CVRP,medium,LOC_5242BE7C01CE,Rewari,HR,17,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,156220.0,True,False,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,324,train,20260903,v0.1,hash_bucket
INS_CCDBA9353F4D,6a7bbc62315ab0d5,VRPTW,medium,LOC_D24D73F16033,Meerut,UP,29,14,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80|TRK_5564246F7906|TRK_5136065E98CA|TRK_E260AFDFB21B|TRK_E9C76BCDE1E1|TRK_FB045E9F7F61|TRK_B7FB75BB3E0A|TRK_4A05F6B9B509|TRK_1C8C798F44C5,27990.0,420460.0,386070.0,True,True,False,False,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,900,train,20260903,v0.1,hash_bucket
INS_607D334BF4BF,b8df063037fc3606,CIRCULAR_VRP,medium,LOC_B01B9CC74597,Saharanpur,UP,23,6,TRK_017DA12B162E|TRK_A997FC00E0CF|TRK_8C037A0ADC54|TRK_EEB1DE456EE4|TRK_BCC966E673C0|TRK_B6CE07A71D80,30590.0,187510.0,138800.0,True,True,False,True,"{""circular_bonus"": -1.1, ""distance_km"": 1.0, ""empty_km"": 0.85, ""fuel_inr"": 0.01, ""risk"": 12.0, ""time_min"": 0.35, ""toll_inr"": 0.01}",CST_48011250D4FB,SCN_BASELINE,g1,False,576,train,20260903,v0.1,hash_bucket
