availability_id,truck_id,location_id,available_time,remaining_capacity_kg,preferred_radius_km,return_home_by,is_synthetic,dataset_version
AVL_4438F7541B46,TRK_2C5697FD65F3,LOC_D24D73F16033,13:15,800.0,90.0,17:00,True,v0.1
AVL_953A5D50B0C3,TRK_694A5DF7166E,LOC_D2DDEA75080C,10:00,1970.0,90.0,21:00,True,v0.1
AVL_4D1D756459D7,TRK_694A5DF7166E,LOC_D2DDEA75080C,11:30,1700.0,110.0,21:00,True,v0.1
AVL_C5AD3BCBB109,TRK_694A5DF7166E,LOC_D2DDEA75080C,09:45,560.0,140.0,21:00,True,v0.1
AVL_FD7CB3016DE3,TRK_153BCA0BA278,LOC_443EF0FB4E8C,08:15,1790.0,30.0,20:00,True,v0.1
AVL_9BBA0443BAF7,TRK_938ED02F82A5,LOC_BC48412E6B15,13:00,2430.0,110.0,20:00,True,v0.1
AVL_308DC29BFC1D,TRK_02CA88617317,LOC_B26FC239E19A,08:45,780.0,150.0,20:00,True,v0.1
AVL_39874705078E,TRK_02CA88617317,LOC_B26FC239E19A,09:45,900.0,80.0,20:00,True,v0.1
AVL_B9C9D8E95C8B,TRK_BFE3723152B3,LOC_BC83DA386B0E,08:30,3100.0,170.0,18:00,True,v0.1
AVL_D6BC632A9305,TRK_BFE3723152B3,LOC_BC83DA386B0E,04:00,2750.0,140.0,18:00,True,v0.1
AVL_BA4A7936C2CD,TRK_EF6F11280A6A,LOC_BC83DA386B0E,06:00,630.0,70.0,15:00,True,v0.1
AVL_564D3FFC6890,TRK_F57FB85923E6,LOC_AFF866260256,11:15,2420.0,140.0,20:00,True,v0.1
AVL_09D676A32AE0,TRK_F57FB85923E6,LOC_AFF866260256,13:00,3880.0,90.0,20:00,True,v0.1
AVL_C327987437B4,TRK_C1175283E1D9,LOC_27273A6A3299,12:45,260.0,60.0,20:00,True,v0.1
AVL_5D7AD3592850,TRK_C1175283E1D9,LOC_27273A6A3299,13:15,390.0,40.0,20:00,True,v0.1
AVL_A150A2E97A74,TRK_C1175283E1D9,LOC_27273A6A3299,10:00,710.0,40.0,20:00,True,v0.1
AVL_38B8C921C51D,TRK_4184D4F5D88F,LOC_165F0D721F3E,08:45,5350.0,170.0,21:00,True,v0.1
AVL_C2787A31A0E7,TRK_4184D4F5D88F,LOC_165F0D721F3E,09:15,6240.0,160.0,21:00,True,v0.1
AVL_0FC00E2433A4,TRK_4184D4F5D88F,LOC_165F0D721F3E,08:15,3790.0,190.0,21:00,True,v0.1
AVL_C2B5DED804C9,TRK_28733333D0A6,LOC_5B344A07BA57,13:15,6700.0,140.0,20:00,True,v0.1
AVL_1C48BD99C32E,TRK_273073753A67,LOC_8DBB3FA667B3,06:00,8450.0,90.0,13:00,True,v0.1
AVL_F119B0F6F94A,TRK_273073753A67,LOC_8DBB3FA667B3,07:30,8870.0,120.0,13:00,True,v0.1
AVL_DE5E4D509CFC,TRK_D5A8DC42C947,LOC_1FB47BF8FFEB,09:45,12670.0,240.0,19:00,True,v0.1
AVL_B2526DC5CE9F,TRK_D5A8DC42C947,LOC_1FB47BF8FFEB,10:45,5170.0,250.0,19:00,True,v0.1
AVL_CE4952E94064,TRK_B4E942FB3E8F,LOC_21F591BF08EC,07:30,7290.0,230.0,18:00,True,v0.1
AVL_828DF44F4E7D,TRK_D11E32ABA953,LOC_B6370F731EEC,13:30,12640.0,160.0,19:00,True,v0.1
AVL_3375C8C08D76,TRK_D11E32ABA953,LOC_B6370F731EEC,13:45,10000.0,190.0,19:00,True,v0.1
AVL_F587C7CC96E8,TRK_D11E32ABA953,LOC_B6370F731EEC,10:00,7570.0,250.0,19:00,True,v0.1
AVL_53CE720ED669,TRK_3F769E6A1A5E,LOC_BD15AF538A86,09:30,8170.0,80.0,18:00,True,v0.1
AVL_4CC4A90E5B98,TRK_3F769E6A1A5E,LOC_BD15AF538A86,10:45,8120.0,60.0,18:00,True,v0.1
AVL_02B923FAE6EA,TRK_AE89DA00CCCF,LOC_AFF866260256,12:15,1170.0,70.0,18:00,True,v0.1
AVL_30912D287CCC,TRK_AE89DA00CCCF,LOC_AFF866260256,12:15,1150.0,80.0,18:00,True,v0.1
AVL_72767B679FAF,TRK_AE89DA00CCCF,LOC_AFF866260256,11:45,1700.0,160.0,18:00,True,v0.1
AVL_702285A1820C,TRK_21A36B979651,LOC_36B5B5F31C8D,13:45,2130.0,120.0,23:00,True,v0.1
AVL_3488B82E91B5,TRK_21A36B979651,LOC_36B5B5F31C8D,14:45,2190.0,180.0,23:00,True,v0.1
AVL_170C9D200AAB,TRK_21A36B979651,LOC_36B5B5F31C8D,12:30,1370.0,90.0,23:00,True,v0.1
AVL_038C8BD6C773,TRK_7B990BCB315F,LOC_E96863625035,11:15,2820.0,220.0,19:00,True,v0.1
AVL_5FF13FFE6214,TRK_7B990BCB315F,LOC_E96863625035,10:15,3300.0,240.0,19:00,True,v0.1
AVL_B2C043DFCEB7,TRK_B84D3F394315,LOC_11A4C40B0A4F,06:15,3140.0,100.0,14:00,True,v0.1
AVL_006A7EE030CF,TRK_B84D3F394315,LOC_11A4C40B0A4F,09:45,2540.0,50.0,14:00,True,v0.1
AVL_82C48D751A9A,TRK_087A3F80418D,LOC_45C74FBD7B6F,10:00,10920.0,250.0,22:00,True,v0.1
AVL_767839235756,TRK_C9488548F340,LOC_E9EE964E8CFE,04:00,9230.0,180.0,12:00,True,v0.1
AVL_AD3746D50A24,TRK_C9488548F340,LOC_E9EE964E8CFE,08:45,11750.0,150.0,12:00,True,v0.1
AVL_47C8F43037FC,TRK_16E5A4F3E8DF,LOC_8EAD4661AFB9,09:45,5240.0,110.0,17:00,True,v0.1
AVL_AE212A2782E1,TRK_A28CD824B27B,LOC_190E748F376B,09:00,16280.0,250.0,18:00,True,v0.1
AVL_FF4D1A816AC0,TRK_A28CD824B27B,LOC_190E748F376B,11:30,14520.0,250.0,18:00,True,v0.1
AVL_3B26E32D588E,TRK_F2320BC974CA,LOC_FF96333A5510,07:30,520.0,140.0,14:00,True,v0.1
AVL_48B85F63B7FC,TRK_1E6E397FD04B,LOC_443EF0FB4E8C,05:30,2340.0,100.0,14:00,True,v0.1
AVL_07006CF7F819,TRK_1E6E397FD04B,LOC_443EF0FB4E8C,10:30,2030.0,130.0,14:00,True,v0.1
AVL_DA254CC7CD35,TRK_2EC9632BD23F,LOC_36B5B5F31C8D,09:45,17420.0,250.0,18:00,True,v0.1
AVL_4780246F9A33,TRK_067F3D7A49A8,LOC_7CE3D43FF63F,06:30,540.0,100.0,15:00,True,v0.1
AVL_12B593375C05,TRK_9D1C16C6C6D2,LOC_443EF0FB4E8C,12:45,1960.0,90.0,15:00,True,v0.1
AVL_70A57D7B7BAE,TRK_9D1C16C6C6D2,LOC_443EF0FB4E8C,08:15,2650.0,120.0,15:00,True,v0.1
AVL_3974312F60B1,TRK_BDC7168C085A,LOC_5242BE7C01CE,09:00,1970.0,80.0,14:00,True,v0.1
AVL_06C8662B7B20,TRK_BDC7168C085A,LOC_5242BE7C01CE,06:00,1120.0,70.0,14:00,True,v0.1
AVL_099107441C66,TRK_BDC7168C085A,LOC_5242BE7C01CE,08:45,2760.0,90.0,14:00,True,v0.1
AVL_5435BB40571D,TRK_EE6431FC41DB,LOC_B56ABDBA32E2,08:45,12330.0,250.0,17:00,True,v0.1
AVL_7B2720E3F7A4,TRK_EE6431FC41DB,LOC_B56ABDBA32E2,06:15,9230.0,230.0,17:00,True,v0.1
AVL_51E67F922093,TRK_EE6431FC41DB,LOC_B56ABDBA32E2,11:45,6220.0,250.0,17:00,True,v0.1
AVL_776D36AFC098,TRK_8BB9FA95D4D9,LOC_841795218E67,14:00,1710.0,110.0,21:00,True,v0.1
AVL_BC37D9376B69,TRK_8BB9FA95D4D9,LOC_841795218E67,13:30,1730.0,80.0,21:00,True,v0.1
AVL_C85772FB29F7,TRK_8BB9FA95D4D9,LOC_841795218E67,12:45,2070.0,80.0,21:00,True,v0.1
AVL_CBBBD19CE3D2,TRK_E5C58E40D891,LOC_487C12AA952A,10:15,2110.0,70.0,23:00,True,v0.1
AVL_C1426A8A23A3,TRK_E5C58E40D891,LOC_487C12AA952A,10:15,2210.0,50.0,23:00,True,v0.1
AVL_CE00B05244E0,TRK_E5C58E40D891,LOC_487C12AA952A,13:00,2430.0,50.0,23:00,True,v0.1
AVL_ACD4D3A193E0,TRK_43E6DED71D1A,LOC_CF209A6CE403,10:15,10010.0,230.0,22:00,True,v0.1
AVL_E6ADCB0BA253,TRK_A5CB9D0FA1C9,LOC_F20DB0F2A327,06:15,2080.0,200.0,18:00,True,v0.1
AVL_616BA3446AEC,TRK_A5CB9D0FA1C9,LOC_F20DB0F2A327,09:15,2010.0,110.0,18:00,True,v0.1
AVL_53819CD786EF,TRK_AA8BF80E5DEA,LOC_5B344A07BA57,10:30,10770.0,200.0,17:00,True,v0.1
AVL_936338057D61,TRK_AA8BF80E5DEA,LOC_5B344A07BA57,07:15,8650.0,190.0,17:00,True,v0.1
AVL_5E0FC14AE8F7,TRK_AA8BF80E5DEA,LOC_5B344A07BA57,12:00,5340.0,130.0,17:00,True,v0.1
AVL_232ABE76D7EB,TRK_0C76F65062FC,LOC_21F591BF08EC,05:30,3310.0,80.0,17:00,True,v0.1
AVL_0F58A7CCE1F8,TRK_CBA0CC8EBCBA,LOC_D8FB48D6F894,09:30,960.0,80.0,19:00,True,v0.1
AVL_1207091BA9E4,TRK_CBA0CC8EBCBA,LOC_D8FB48D6F894,10:15,780.0,80.0,19:00,True,v0.1
AVL_EC5E19761F1B,TRK_CBA0CC8EBCBA,LOC_D8FB48D6F894,07:30,700.0,80.0,19:00,True,v0.1
AVL_DDD7D83B0EFE,TRK_536C1B2DE910,LOC_8EAD4661AFB9,11:15,2990.0,60.0,20:00,True,v0.1
AVL_17C70CE78D81,TRK_536C1B2DE910,LOC_8EAD4661AFB9,10:15,5050.0,80.0,20:00,True,v0.1
AVL_02E2466C8EC9,TRK_536C1B2DE910,LOC_8EAD4661AFB9,08:30,4750.0,50.0,20:00,True,v0.1
AVL_BC3F1532FC0E,TRK_6C3165FB39B7,LOC_796345940EEC,08:15,1700.0,60.0,19:00,True,v0.1
AVL_8FC5EAE3DB33,TRK_BEDCBB95036F,LOC_D24D73F16033,10:45,730.0,40.0,20:00,True,v0.1
AVL_010719BB3849,TRK_BEDCBB95036F,LOC_D24D73F16033,09:30,1040.0,40.0,20:00,True,v0.1
AVL_B36929D65123,TRK_747DD2875E6A,LOC_BD15AF538A86,05:15,3990.0,250.0,13:00,True,v0.1
AVL_9B0E3DD95027,TRK_747DD2875E6A,LOC_BD15AF538A86,05:30,7410.0,220.0,13:00,True,v0.1
AVL_61A1D71A30EE,TRK_C83D46088374,LOC_36B5B5F31C8D,08:15,490.0,50.0,19:00,True,v0.1
AVL_D4B80908E230,TRK_C83D46088374,LOC_36B5B5F31C8D,11:30,860.0,50.0,19:00,True,v0.1
AVL_DA7E87A0CF31,TRK_C83D46088374,LOC_36B5B5F31C8D,11:45,800.0,50.0,19:00,True,v0.1
AVL_C0376BB826AB,TRK_70EBA429E209,LOC_0D7AAF851D69,11:00,1870.0,70.0,21:00,True,v0.1
AVL_F40983097FA1,TRK_70EBA429E209,LOC_0D7AAF851D69,10:30,1940.0,120.0,21:00,True,v0.1
AVL_1125BE081A44,TRK_70EBA429E209,LOC_0D7AAF851D69,09:45,1160.0,60.0,21:00,True,v0.1
AVL_D06C2E253E56,TRK_4F6C0189023F,LOC_5775AEDC7A87,05:00,5280.0,110.0,17:00,True,v0.1
AVL_6FC9FDC5D307,TRK_4F6C0189023F,LOC_5775AEDC7A87,04:00,3640.0,130.0,17:00,True,v0.1
AVL_37FFAC53E75E,TRK_4F6C0189023F,LOC_5775AEDC7A87,08:00,4890.0,170.0,17:00,True,v0.1
AVL_9E51474C36D1,TRK_8CE158DC2C71,LOC_B39E76DCD93F,05:15,2320.0,70.0,15:00,True,v0.1
AVL_14E195584F93,TRK_8CE158DC2C71,LOC_B39E76DCD93F,04:00,1760.0,130.0,15:00,True,v0.1
AVL_3F60C2FF3D54,TRK_8CE158DC2C71,LOC_B39E76DCD93F,05:30,2710.0,110.0,15:00,True,v0.1
AVL_534B3D40B605,TRK_8F1CA5203CBE,LOC_487C12AA952A,09:15,13030.0,220.0,16:00,True,v0.1
AVL_13396167F2FD,TRK_8F1CA5203CBE,LOC_487C12AA952A,07:15,9660.0,150.0,16:00,True,v0.1
AVL_FFE483233363,TRK_8299CD0311BD,LOC_B01B9CC74597,11:15,460.0,60.0,19:00,True,v0.1
AVL_C9CA463B415B,TRK_8299CD0311BD,LOC_B01B9CC74597,12:30,560.0,80.0,19:00,True,v0.1
AVL_CC1E0694452F,TRK_8299CD0311BD,LOC_B01B9CC74597,10:45,1120.0,90.0,19:00,True,v0.1
AVL_E74A416F9F4F,TRK_33991C81BF85,LOC_E96863625035,08:00,9670.0,230.0,17:00,True,v0.1
AVL_6172B1DBB9DC,TRK_C59B1FC1100A,LOC_F20DB0F2A327,09:00,7710.0,250.0,21:00,True,v0.1
AVL_81A01B58E8AF,TRK_486AB8FB5CC5,LOC_08710C80560B,09:15,12890.0,200.0,16:00,True,v0.1
AVL_669DEF19BECD,TRK_486AB8FB5CC5,LOC_08710C80560B,06:00,13860.0,230.0,16:00,True,v0.1
AVL_C4B2C6FF693F,TRK_E3355928E62A,LOC_8DBB3FA667B3,09:00,11570.0,200.0,14:00,True,v0.1
AVL_7EEE28FB68F7,TRK_E3355928E62A,LOC_8DBB3FA667B3,09:00,8640.0,130.0,14:00,True,v0.1
AVL_CE84E332222A,TRK_5670BABEA691,LOC_AC684A297AD1,09:45,1130.0,40.0,20:00,True,v0.1
AVL_66F7A7B58A71,TRK_5670BABEA691,LOC_AC684A297AD1,10:30,1140.0,50.0,20:00,True,v0.1
AVL_DC06594FD7E0,TRK_1A728EEE2A9E,LOC_841795218E67,12:00,3880.0,140.0,21:00,True,v0.1
AVL_D525273BE248,TRK_1A728EEE2A9E,LOC_841795218E67,08:30,10790.0,140.0,21:00,True,v0.1
AVL_296273BC4DC6,TRK_8786EA160AA6,LOC_36B5B5F31C8D,09:15,1030.0,60.0,21:00,True,v0.1
AVL_01173122DE3A,TRK_8786EA160AA6,LOC_36B5B5F31C8D,10:45,2050.0,80.0,21:00,True,v0.1
AVL_C6379E480CF9,TRK_8786EA160AA6,LOC_36B5B5F31C8D,12:15,550.0,80.0,21:00,True,v0.1
AVL_993DE0AF5AF8,TRK_1BA53DEE443E,LOC_AB3DB4CE53FF,10:45,410.0,60.0,23:00,True,v0.1
AVL_981D2C5BE573,TRK_1BA53DEE443E,LOC_AB3DB4CE53FF,11:15,460.0,50.0,23:00,True,v0.1
AVL_597129A4DB4A,TRK_38B1E33BF502,LOC_B890897F9CCC,09:30,2170.0,70.0,15:00,True,v0.1
AVL_60641A664083,TRK_38B1E33BF502,LOC_B890897F9CCC,09:30,1870.0,50.0,15:00,True,v0.1
AVL_B92C90874E0F,TRK_CC5E9F699FD3,LOC_ED9C60D04FC0,07:45,7480.0,130.0,15:00,True,v0.1
AVL_1B589FF9C1B7,TRK_CC5E9F699FD3,LOC_ED9C60D04FC0,04:15,4400.0,110.0,15:00,True,v0.1
AVL_B0E7B46AA4F0,TRK_CC5E9F699FD3,LOC_ED9C60D04FC0,09:30,6820.0,80.0,15:00,True,v0.1
AVL_BB5796EAA688,TRK_C9EA6F20E301,LOC_E96863625035,11:30,2640.0,70.0,17:00,True,v0.1
AVL_728081287077,TRK_C9EA6F20E301,LOC_E96863625035,12:45,4560.0,70.0,17:00,True,v0.1
AVL_9A32F0688DB4,TRK_624B4963694A,LOC_0B27B307A77E,10:00,450.0,20.0,16:00,True,v0.1
AVL_65B26479DF11,TRK_624B4963694A,LOC_0B27B307A77E,11:30,740.0,40.0,16:00,True,v0.1
AVL_E2636796013C,TRK_624B4963694A,LOC_0B27B307A77E,12:15,870.0,30.0,16:00,True,v0.1
AVL_DF8F42D5915C,TRK_718C8C333BD6,LOC_BC48412E6B15,05:00,4230.0,180.0,13:00,True,v0.1
AVL_536DACE51340,TRK_718C8C333BD6,LOC_BC48412E6B15,09:45,4220.0,140.0,13:00,True,v0.1
AVL_AFD6E3F2AF93,TRK_718C8C333BD6,LOC_BC48412E6B15,09:45,5500.0,180.0,13:00,True,v0.1
AVL_E652F588D693,TRK_DC3128CC0073,LOC_B890897F9CCC,09:00,340.0,40.0,17:00,True,v0.1
AVL_12374739E912,TRK_C6B7BF5968EF,LOC_E96863625035,11:00,17050.0,130.0,23:00,True,v0.1
AVL_D2F94F3CD366,TRK_529B47FB0E0C,LOC_0B27B307A77E,13:15,13190.0,190.0,17:00,True,v0.1
AVL_785AA5112402,TRK_529B47FB0E0C,LOC_0B27B307A77E,09:30,6930.0,140.0,17:00,True,v0.1
AVL_38AFEBC25835,TRK_D0FF4E4E8289,LOC_BC48412E6B15,12:30,2260.0,70.0,15:00,True,v0.1
AVL_F6CCE7FD8323,TRK_D0FF4E4E8289,LOC_BC48412E6B15,07:45,960.0,60.0,15:00,True,v0.1
AVL_4565F0FFD2AB,TRK_D0FF4E4E8289,LOC_BC48412E6B15,09:30,2160.0,60.0,15:00,True,v0.1
AVL_E513EA74B75A,TRK_38CCD92D5770,LOC_21F591BF08EC,09:00,6450.0,150.0,13:00,True,v0.1
AVL_65E65836AFEA,TRK_38CCD92D5770,LOC_21F591BF08EC,07:15,4040.0,200.0,13:00,True,v0.1
AVL_F76C2758456B,TRK_38CCD92D5770,LOC_21F591BF08EC,10:45,2590.0,190.0,13:00,True,v0.1
AVL_59BCEA5F67CE,TRK_37EC8A17015B,LOC_11A4C40B0A4F,13:15,490.0,80.0,17:00,True,v0.1
AVL_20BF443D9C1B,TRK_63CACAC7A5D2,LOC_63A998834201,13:30,3270.0,180.0,23:00,True,v0.1
AVL_80A16AB4C826,TRK_63CACAC7A5D2,LOC_63A998834201,13:15,8890.0,190.0,23:00,True,v0.1
AVL_7EDB1E5D0B14,TRK_63CACAC7A5D2,LOC_63A998834201,14:30,7990.0,90.0,23:00,True,v0.1
AVL_9C31EFCDF535,TRK_C465A0917CF8,LOC_45C74FBD7B6F,08:00,5700.0,100.0,18:00,True,v0.1
AVL_829D3CF35A2F,TRK_BA0F9737B3C2,LOC_6042150B38E7,11:30,1130.0,60.0,20:00,True,v0.1
AVL_5D8EA5E9433C,TRK_BA0F9737B3C2,LOC_6042150B38E7,11:30,1150.0,60.0,20:00,True,v0.1
AVL_CCAB00B02933,TRK_0C4083577035,LOC_5242BE7C01CE,09:30,510.0,30.0,20:00,True,v0.1
AVL_65DF42E9A57E,TRK_0C4083577035,LOC_5242BE7C01CE,11:30,940.0,30.0,20:00,True,v0.1
AVL_696E1D4EA6D8,TRK_BDD154F2E697,LOC_DD4D9C55D7BB,11:00,7920.0,200.0,23:00,True,v0.1
AVL_C528F6A08615,TRK_BDD154F2E697,LOC_DD4D9C55D7BB,13:30,4520.0,140.0,23:00,True,v0.1
AVL_CDF621C47231,TRK_093AF5F63820,LOC_AC684A297AD1,07:30,1110.0,50.0,17:00,True,v0.1
AVL_DC3D0EAA7B49,TRK_093AF5F63820,LOC_AC684A297AD1,05:30,520.0,100.0,17:00,True,v0.1
AVL_D48038F540CD,TRK_093AF5F63820,LOC_AC684A297AD1,06:30,530.0,80.0,17:00,True,v0.1
AVL_95C842EE37A4,TRK_393B5B33E25C,LOC_B6370F731EEC,10:00,870.0,90.0,16:00,True,v0.1
AVL_90BD16EC290A,TRK_74A618D8B782,LOC_0B27B307A77E,10:45,1790.0,90.0,16:00,True,v0.1
AVL_8E4BC939480A,TRK_B8D63B84D295,LOC_B26DA7992E56,10:30,560.0,100.0,18:00,True,v0.1
AVL_42BC0C4B68EA,TRK_B8D63B84D295,LOC_B26DA7992E56,07:00,750.0,200.0,18:00,True,v0.1
AVL_2D5B96A87765,TRK_B8D63B84D295,LOC_B26DA7992E56,07:15,1370.0,140.0,18:00,True,v0.1
AVL_BE467690C808,TRK_3F175C42FEAA,LOC_5AA457C919DB,08:15,16600.0,200.0,13:00,True,v0.1
AVL_D58B90C2B017,TRK_3F175C42FEAA,LOC_5AA457C919DB,09:00,15080.0,180.0,13:00,True,v0.1
AVL_8521BFF378C8,TRK_9BC2963BECB3,LOC_08E25919DCC7,07:30,5250.0,160.0,17:00,True,v0.1
AVL_A35B8A26E46B,TRK_F26C74190352,LOC_C6AB43142BDB,12:00,1790.0,80.0,17:00,True,v0.1
AVL_277CF672981F,TRK_F26C74190352,LOC_C6AB43142BDB,14:30,1010.0,80.0,17:00,True,v0.1
AVL_54C0110812A3,TRK_403E348EEBE4,LOC_DD4D9C55D7BB,09:00,6830.0,200.0,18:00,True,v0.1
AVL_201DCD03C974,TRK_D4439C2C9539,LOC_BD15AF538A86,07:45,5320.0,180.0,15:00,True,v0.1
AVL_3A77FA79C389,TRK_D4439C2C9539,LOC_BD15AF538A86,09:30,4440.0,140.0,15:00,True,v0.1
AVL_1C9329C36F1C,TRK_DFE1E1892764,LOC_2E423964E639,08:30,3010.0,100.0,18:00,True,v0.1
AVL_79C0FDB2CEB4,TRK_DFE1E1892764,LOC_2E423964E639,07:30,3210.0,130.0,18:00,True,v0.1
AVL_BB4D98CE7F3F,TRK_DFE1E1892764,LOC_2E423964E639,10:30,1700.0,90.0,18:00,True,v0.1
AVL_AED8789A7EC6,TRK_8D8A8174B23D,LOC_DA9770705B86,09:45,1950.0,90.0,23:00,True,v0.1
AVL_0F1BDD150C2F,TRK_8D8A8174B23D,LOC_DA9770705B86,09:30,6350.0,120.0,23:00,True,v0.1
AVL_8338A868A1BB,TRK_554F6A6717A5,LOC_B6370F731EEC,09:45,510.0,60.0,15:00,True,v0.1
AVL_D3B95BAD9D57,TRK_554F6A6717A5,LOC_B6370F731EEC,06:30,330.0,60.0,15:00,True,v0.1
AVL_7BBC6E07C540,TRK_554F6A6717A5,LOC_B6370F731EEC,05:15,860.0,50.0,15:00,True,v0.1
AVL_FA18D1CAA3A6,TRK_8AE0F3C790BB,LOC_FF96333A5510,12:30,17420.0,90.0,17:00,True,v0.1
AVL_B44D9A93D076,TRK_8AE0F3C790BB,LOC_FF96333A5510,10:45,13380.0,90.0,17:00,True,v0.1
AVL_CD33121EE2E6,TRK_8AE0F3C790BB,LOC_FF96333A5510,09:30,10960.0,140.0,17:00,True,v0.1
AVL_78A579379A0C,TRK_E290981DF9DC,LOC_0F3D188854D6,08:15,2430.0,50.0,19:00,True,v0.1
AVL_6019043A3ACF,TRK_E290981DF9DC,LOC_0F3D188854D6,10:00,2850.0,50.0,19:00,True,v0.1
AVL_0D344F87F86F,TRK_E290981DF9DC,LOC_0F3D188854D6,09:45,2740.0,50.0,19:00,True,v0.1
AVL_FFA4D0A65834,TRK_CDCB8D0108E8,LOC_BF1D141289ED,05:45,320.0,70.0,17:00,True,v0.1
AVL_19A59A367265,TRK_CDCB8D0108E8,LOC_BF1D141289ED,07:45,760.0,80.0,17:00,True,v0.1
AVL_F1B1A3EE1563,TRK_CE450D7F416B,LOC_F1EE6A62E5AA,09:30,3510.0,170.0,16:00,True,v0.1
AVL_6220E75ACC98,TRK_69C70C8EC0E8,LOC_BC83DA386B0E,10:15,1150.0,70.0,20:00,True,v0.1
AVL_F7DCA4DB50A4,TRK_E07D6DD07728,LOC_41413C4D1A63,08:00,2450.0,170.0,20:00,True,v0.1
AVL_091F46842A0C,TRK_D5734C94CA97,LOC_21F591BF08EC,08:00,22470.0,170.0,19:00,True,v0.1
AVL_BF4F2C0C2352,TRK_D5734C94CA97,LOC_21F591BF08EC,07:45,9420.0,210.0,19:00,True,v0.1
AVL_EDC8C250950B,TRK_1CB4865E3CF1,LOC_08E25919DCC7,08:45,1750.0,100.0,18:00,True,v0.1
AVL_B0ADED46D4CE,TRK_1CB4865E3CF1,LOC_08E25919DCC7,08:00,870.0,160.0,18:00,True,v0.1
AVL_FE4E79C57669,TRK_3ABB42F7D8F0,LOC_D24D73F16033,07:00,1080.0,90.0,17:00,True,v0.1
AVL_7E4A6EF8FA29,TRK_3ABB42F7D8F0,LOC_D24D73F16033,06:45,640.0,70.0,17:00,True,v0.1
AVL_942ECAF77FCB,TRK_3ABB42F7D8F0,LOC_D24D73F16033,06:15,980.0,60.0,17:00,True,v0.1
AVL_8EBB832C4A0B,TRK_0FE81F3ABCB0,LOC_C90487F88BAC,10:45,970.0,80.0,16:00,True,v0.1
AVL_152E12AD493F,TRK_0FE81F3ABCB0,LOC_C90487F88BAC,13:45,3430.0,80.0,16:00,True,v0.1
AVL_CE0A954B92CD,TRK_0FE81F3ABCB0,LOC_C90487F88BAC,12:30,1710.0,50.0,16:00,True,v0.1
AVL_31325EB95DBE,TRK_7CACB8009A8C,LOC_841795218E67,08:30,8390.0,160.0,18:00,True,v0.1
AVL_361C103462CB,TRK_7CACB8009A8C,LOC_841795218E67,10:00,13480.0,190.0,18:00,True,v0.1
AVL_1A1B0187BE4E,TRK_7CACB8009A8C,LOC_841795218E67,09:00,4670.0,190.0,18:00,True,v0.1
AVL_A0F7B79E8E68,TRK_C24544F9AF63,LOC_BC48412E6B15,06:00,2190.0,110.0,13:00,True,v0.1
AVL_C9E00CBF4736,TRK_C24544F9AF63,LOC_BC48412E6B15,10:15,1590.0,80.0,13:00,True,v0.1
AVL_5ECAC1A5CE82,TRK_C24544F9AF63,LOC_BC48412E6B15,07:15,960.0,160.0,13:00,True,v0.1
AVL_306C5281A2DA,TRK_4FCA7589A181,LOC_8EAD4661AFB9,10:45,350.0,70.0,13:00,True,v0.1
AVL_E81DD69163A5,TRK_017DA12B162E,LOC_5B344A07BA57,07:15,30550.0,200.0,21:00,True,v0.1
AVL_4E1A90F04DCC,TRK_017DA12B162E,LOC_5B344A07BA57,12:00,26590.0,190.0,21:00,True,v0.1
AVL_9D466BAA72E9,TRK_017DA12B162E,LOC_5B344A07BA57,12:00,12880.0,120.0,21:00,True,v0.1
AVL_F0FDDF026187,TRK_5801D39EB402,LOC_EE8F1CF00ECF,10:00,7870.0,250.0,22:00,True,v0.1
AVL_387B4A6E1BA3,TRK_5801D39EB402,LOC_EE8F1CF00ECF,10:15,9730.0,250.0,22:00,True,v0.1
AVL_66005502B83D,TRK_02F2C021CA5B,LOC_9F3A877025DA,05:30,5310.0,100.0,14:00,True,v0.1
AVL_FE03C192EA05,TRK_02F2C021CA5B,LOC_9F3A877025DA,06:30,6410.0,140.0,14:00,True,v0.1
AVL_17B9506FE575,TRK_335B9874CA1F,LOC_E7B504BE8FE9,12:30,6140.0,70.0,15:00,True,v0.1
AVL_6CBC7E183E11,TRK_00AA4EC74478,LOC_E96863625035,11:30,450.0,60.0,17:00,True,v0.1
AVL_39067A19338E,TRK_00AA4EC74478,LOC_E96863625035,10:45,930.0,80.0,17:00,True,v0.1
AVL_50EBB428B294,TRK_E9BAAAA5BD82,LOC_B39E76DCD93F,10:45,1640.0,140.0,18:00,True,v0.1
AVL_CAC8A07E9A45,TRK_47DBAD05B9AC,LOC_27273A6A3299,10:30,880.0,40.0,19:00,True,v0.1
AVL_C0C737053C73,TRK_47DBAD05B9AC,LOC_27273A6A3299,11:45,570.0,30.0,19:00,True,v0.1
AVL_EA7288BA06C8,TRK_47DBAD05B9AC,LOC_27273A6A3299,11:30,980.0,30.0,19:00,True,v0.1
AVL_C63A6C1D4A1B,TRK_9E9C18F26A3A,LOC_0D7AAF851D69,09:15,3520.0,180.0,19:00,True,v0.1
AVL_2D37F403CA11,TRK_4F7292FB6B5C,LOC_B39E76DCD93F,09:00,3400.0,150.0,15:00,True,v0.1
AVL_38C53C91E135,TRK_26D007A4581B,LOC_DD4D9C55D7BB,12:45,1150.0,80.0,22:00,True,v0.1
