truck_id,home_location_id,district,state_code,driver_name_en,driver_name_hi,vehicle_class,capacity_kg,capacity_bori,body_type,fuel_type,avg_kmpl,max_route_km,available_from,available_to,is_synthetic,generation_method,seed,dataset_version
TRK_DFE1E1892764,LOC_2E423964E639,Agra,UP,Ramesh,रमेश,LCV,3710.0,74,closed,diesel,9.61,280.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_8D8A8174B23D,LOC_DA9770705B86,South West Delhi,DL,Mohan,मोहन,2axle,7330.0,146,tipper,diesel,5.29,190.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_554F6A6717A5,LOC_B6370F731EEC,Lucknow,UP,Dinesh,दिनेश,pickup,1190.0,23,closed,cng,11.8,130.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_8AE0F3C790BB,LOC_FF96333A5510,North West Delhi,DL,Sukhbir,सुखबीर,3axle,17620.0,352,tipper,diesel,4.76,280.0,07:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_E290981DF9DC,LOC_0F3D188854D6,Amroha,UP,Satpal,सतपाल,LCV,3850.0,77,open,diesel,9.47,110.0,06:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_CDCB8D0108E8,LOC_BF1D141289ED,Hoshiarpur,PB,Kuldeep,कुलदीप,pickup,1020.0,20,open,diesel,11.29,120.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_CE450D7F416B,LOC_F1EE6A62E5AA,Mahendragarh,HR,Satpal,सतपाल,3axle,12650.0,253,closed,diesel,4.02,310.0,05:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_69C70C8EC0E8,LOC_BC83DA386B0E,Baghpat,UP,Kuldeep,कुलदीप,pickup,1430.0,28,open,ev,13.25,130.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_E07D6DD07728,LOC_41413C4D1A63,East Delhi,DL,Dinesh,दिनेश,2axle,8300.0,166,open,diesel,5.08,290.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_D5734C94CA97,LOC_21F591BF08EC,West Delhi,DL,Vijay,विजय,multi_axle,23880.0,477,tipper,diesel,3.52,360.0,06:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_1CB4865E3CF1,LOC_08E25919DCC7,Kanpur Dehat,UP,Ramesh,रमेश,LCV,2930.0,58,refrigerated,diesel,10.12,250.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_3ABB42F7D8F0,LOC_D24D73F16033,Meerut,UP,Rakesh,राकेश,pickup,1340.0,26,closed,ev,14.16,160.0,06:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_0FE81F3ABCB0,LOC_C90487F88BAC,Muktsar,PB,Rakesh,राकेश,LCV,3720.0,74,open,diesel,9.53,120.0,08:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_7CACB8009A8C,LOC_841795218E67,Ghaziabad,UP,Balwant,बलवंत,3axle,14720.0,294,closed,diesel,3.5,330.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_C24544F9AF63,LOC_BC48412E6B15,Sambhal,UP,Balwant,बलवंत,LCV,3480.0,69,refrigerated,diesel,9.97,230.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_4FCA7589A181,LOC_8EAD4661AFB9,Jhajjar,HR,Mohan,मोहन,pickup,1120.0,22,open,diesel,14.12,150.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_017DA12B162E,LOC_5B344A07BA57,Sangrur,PB,Ramesh,रमेश,multi_axle,31980.0,639,tipper,diesel,3.3,320.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_5801D39EB402,LOC_EE8F1CF00ECF,Bhiwani,HR,Kuldeep,कुलदीप,3axle,15040.0,300,open,diesel,3.89,500.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_02F2C021CA5B,LOC_9F3A877025DA,Shahjahanpur,UP,Dinesh,दिनेश,2axle,7210.0,144,closed,diesel,5.1,260.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_335B9874CA1F,LOC_E7B504BE8FE9,Patiala,PB,Harpreet,हरप्रीत,2axle,7200.0,144,closed,diesel,5.86,230.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_00AA4EC74478,LOC_E96863625035,Shahdara,DL,Mohan,मोहन,pickup,930.0,18,open,cng,13.81,150.0,08:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_E9BAAAA5BD82,LOC_B39E76DCD93F,Nuh,HR,Harpreet,हरप्रीत,LCV,1710.0,34,refrigerated,diesel,9.83,230.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_47DBAD05B9AC,LOC_27273A6A3299,Shamli,UP,Naresh,नरेश,pickup,1240.0,24,open,diesel,14.76,80.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_9E9C18F26A3A,LOC_0D7AAF851D69,Tarn Taran,PB,Harpreet,हरप्रीत,2axle,6560.0,131,closed,cng,6.09,260.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_4F7292FB6B5C,LOC_B39E76DCD93F,Nuh,HR,Harpreet,हरप्रीत,LCV,3710.0,74,refrigerated,diesel,10.88,290.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_26D007A4581B,LOC_DD4D9C55D7BB,Fatehgarh Sahib,PB,Balwant,बलवंत,pickup,1230.0,24,closed,cng,11.84,160.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_95E9B951FE4B,LOC_841795218E67,Ghaziabad,UP,Sukhbir,सुखबीर,LCV,3090.0,61,closed,ev,8.88,160.0,06:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_592A7431AD8F,LOC_C90487F88BAC,Muktsar,PB,Vijay,विजय,2axle,10840.0,216,closed,diesel,4.61,260.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_D15B8332AEB2,LOC_6C7E235EC96D,Nawanshahr,PB,Satpal,सतपाल,3axle,15180.0,303,open,diesel,4.71,310.0,07:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_0617E774334D,LOC_165F0D721F3E,Jalandhar,PB,Rakesh,राकेश,LCV,2400.0,48,refrigerated,diesel,9.71,280.0,07:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_D0CB5004F418,LOC_8DBB3FA667B3,New Delhi,DL,Dinesh,दिनेश,pickup,1390.0,27,closed,diesel,12.29,150.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_CB1859F20CFD,LOC_BC48412E6B15,Sambhal,UP,Naresh,नरेश,3axle,15360.0,307,tipper,diesel,4.78,410.0,04:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_3BC8A10A7D94,LOC_E96863625035,Shahdara,DL,Mohan,मोहन,LCV,3100.0,62,open,cng,9.14,180.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_035B73E44EE9,LOC_841795218E67,Ghaziabad,UP,Rakesh,राकेश,LCV,2740.0,54,open,diesel,11.03,260.0,05:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_ADDDD7A442CF,LOC_2E423964E639,Agra,UP,Balwant,बलवंत,multi_axle,23720.0,474,tipper,diesel,3.29,630.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_C5AB04A8F08C,LOC_4A5F46E3AFB5,Sitapur,UP,Kuldeep,कुलदीप,LCV,3970.0,79,closed,diesel,8.09,210.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_9EE26BA9B472,LOC_6B9FA168B682,Firozabad,UP,Jaspal,जसपाल,2axle,8720.0,174,open,diesel,4.54,170.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_CABB0843638E,LOC_11A4C40B0A4F,Yamunanagar,HR,Ramesh,रमेश,LCV,1990.0,39,refrigerated,diesel,10.51,120.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_743B5986218A,LOC_41413C4D1A63,East Delhi,DL,Ramesh,रमेश,LCV,2270.0,45,closed,cng,9.82,300.0,09:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_2C29A4F9D289,LOC_FEFD9351973D,Bathinda,PB,Balwant,बलवंत,2axle,10980.0,219,tipper,diesel,6.28,450.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_FDC45484BD7A,LOC_EC1D3E4138DF,Amritsar,PB,Kuldeep,कुलदीप,2axle,8580.0,171,closed,diesel,6.13,360.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_70D636E0DFFA,LOC_41413C4D1A63,East Delhi,DL,Dinesh,दिनेश,LCV,2430.0,48,open,cng,9.48,160.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_3AAFDA8C31B2,LOC_FEFD9351973D,Bathinda,PB,Satpal,सतपाल,3axle,14390.0,287,closed,diesel,4.45,250.0,09:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_FA46DB4F4AF4,LOC_BD15AF538A86,South East Delhi,DL,Vijay,विजय,pickup,1260.0,25,closed,diesel,13.81,80.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_9BC3A7238962,LOC_8E24E29DF84B,Hisar,HR,Dinesh,दिनेश,3axle,14790.0,295,closed,diesel,4.74,630.0,08:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_2553D5E0810B,LOC_58DEC063659A,Gorakhpur,UP,Rakesh,राकेश,2axle,10680.0,213,tipper,diesel,5.18,430.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_0693582B53F4,LOC_EE8F1CF00ECF,Bhiwani,HR,Kuldeep,कुलदीप,3axle,14220.0,284,tipper,diesel,4.06,460.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_DF823B232B20,LOC_5D316714188F,Faridabad,HR,Sukhbir,सुखबीर,2axle,10900.0,218,open,diesel,5.07,340.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_47CC4791562F,LOC_8F3BDE96C1C3,Rampur,UP,Satpal,सतपाल,LCV,2210.0,44,open,diesel,10.15,180.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_A8A54FCDBDF5,LOC_E9EE964E8CFE,South Delhi,DL,Harpreet,हरप्रीत,multi_axle,24020.0,480,open,diesel,3.04,710.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_FCE48EDC764B,LOC_5AA457C919DB,Ludhiana,PB,Vijay,विजय,2axle,7300.0,146,tipper,diesel,5.05,440.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_13687C4BC4C3,LOC_AD745A3946E4,Unnao,UP,Dinesh,दिनेश,3axle,12580.0,251,closed,diesel,4.0,680.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_683952675FEC,LOC_5AA457C919DB,Ludhiana,PB,Balwant,बलवंत,pickup,1340.0,26,open,cng,14.9,170.0,04:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_66F4D9A88CB1,LOC_D24D73F16033,Meerut,UP,Naresh,नरेश,LCV,1500.0,30,closed,cng,8.37,230.0,06:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_8E966DCB684A,LOC_36B5B5F31C8D,Varanasi,UP,Jaspal,जसपाल,LCV,2910.0,58,closed,diesel,10.96,210.0,09:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_FA9D9B51098D,LOC_EE8F1CF00ECF,Bhiwani,HR,Sukhbir,सुखबीर,2axle,8000.0,160,tipper,diesel,5.77,160.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_7BE1D610310E,LOC_B26FC239E19A,North Delhi,DL,Kuldeep,कुलदीप,3axle,17690.0,353,open,diesel,4.5,360.0,07:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_ABA0CD2CAD90,LOC_B6370F731EEC,Lucknow,UP,Dinesh,दिनेश,3axle,16720.0,334,closed,diesel,4.35,520.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_F334A7659E67,LOC_AC684A297AD1,Bareilly,UP,Mohan,मोहन,2axle,10460.0,209,open,diesel,5.85,360.0,04:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_C501BD23AF0B,LOC_DA9770705B86,South West Delhi,DL,Jaspal,जसपाल,LCV,2880.0,57,closed,ev,8.51,160.0,06:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_D0BC1C0C07BE,LOC_B890897F9CCC,Kapurthala,PB,Dinesh,दिनेश,3axle,14960.0,299,open,diesel,3.84,560.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_E8329D124E84,LOC_B0D713DFA81B,Ferozepur,PB,Harpreet,हरप्रीत,pickup,1210.0,24,open,diesel,12.89,170.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_A997FC00E0CF,LOC_6042150B38E7,Rohtak,HR,Satpal,सतपाल,multi_axle,31510.0,630,open,diesel,2.61,750.0,06:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_4EACE173545D,LOC_190E748F376B,Barabanki,UP,Dinesh,दिनेश,LCV,2670.0,53,refrigerated,diesel,10.77,220.0,05:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_6FAF2494BF87,LOC_3B372919B752,Karnal,HR,Ramesh,रमेश,3axle,14390.0,287,open,diesel,4.63,490.0,05:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_D002A63A3C6A,LOC_63A998834201,North East Delhi,DL,Ramesh,रमेश,LCV,2140.0,42,closed,diesel,10.85,240.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_CF878FD4C13C,LOC_B890897F9CCC,Kapurthala,PB,Jaspal,जसपाल,2axle,9100.0,182,tipper,diesel,4.54,370.0,05:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_356B7F139E2E,LOC_2ECE587EC515,Hardoi,UP,Rakesh,राकेश,2axle,7680.0,153,open,diesel,6.27,230.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_0A0DBBCA4639,LOC_21F591BF08EC,West Delhi,DL,Mohan,मोहन,pickup,820.0,16,open,diesel,12.54,150.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_98D80C089C77,LOC_E96863625035,Shahdara,DL,Rakesh,राकेश,2axle,10340.0,206,tipper,diesel,5.55,350.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_8B5A17C561A2,LOC_C58F1767A842,Barnala,PB,Rakesh,राकेश,LCV,3930.0,78,closed,diesel,9.12,210.0,05:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_DDE4F36F14B7,LOC_6042150B38E7,Rohtak,HR,Naresh,नरेश,2axle,6070.0,121,closed,diesel,5.75,320.0,04:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_CEFB3C509D24,LOC_7CE3D43FF63F,Ambala,HR,Sukhbir,सुखबीर,2axle,9250.0,185,open,diesel,6.13,420.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_A3AB5653E80B,LOC_2E423964E639,Agra,UP,Balwant,बलवंत,2axle,9170.0,183,closed,diesel,5.4,240.0,06:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_66235A3E6108,LOC_190E748F376B,Barabanki,UP,Naresh,नरेश,LCV,2600.0,52,closed,diesel,10.63,250.0,06:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_1C8C798F44C5,LOC_6042150B38E7,Rohtak,HR,Ramesh,रमेश,multi_axle,27990.0,559,tipper,diesel,3.09,860.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_C74877746578,LOC_11A4C40B0A4F,Yamunanagar,HR,Satpal,सतपाल,pickup,1030.0,20,open,diesel,13.99,100.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_0231F8BE1746,LOC_FEFD9351973D,Bathinda,PB,Satpal,सतपाल,pickup,1030.0,20,closed,cng,12.38,140.0,05:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_8169C8E8F13C,LOC_5B344A07BA57,Sangrur,PB,Ramesh,रमेश,LCV,3870.0,77,refrigerated,cng,9.58,130.0,08:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_779ABA8D0EF0,LOC_DA9770705B86,South West Delhi,DL,Mohan,मोहन,2axle,9260.0,185,closed,diesel,5.88,320.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_DC35C8B6C226,LOC_D24D73F16033,Meerut,UP,Harpreet,हरप्रीत,2axle,10350.0,207,open,cng,5.12,370.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_E8CB81DCBE3F,LOC_8E5593D8E476,Rupnagar,PB,Naresh,नरेश,pickup,720.0,14,open,diesel,14.28,90.0,07:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_47FA9BC52762,LOC_796345940EEC,Budaun,UP,Jaspal,जसपाल,3axle,15520.0,310,open,diesel,3.41,370.0,06:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_DFFB2A886AB5,LOC_FF96333A5510,North West Delhi,DL,Harpreet,हरप्रीत,LCV,2240.0,44,open,cng,10.86,140.0,09:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_994CE9739235,LOC_DA9770705B86,South West Delhi,DL,Vijay,विजय,2axle,6600.0,132,tipper,diesel,4.55,210.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_6F7B962D8029,LOC_36B5B5F31C8D,Varanasi,UP,Dinesh,दिनेश,2axle,9070.0,181,open,diesel,6.3,440.0,08:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_5CCBD1015034,LOC_1FB47BF8FFEB,Bulandshahr,UP,Rakesh,राकेश,LCV,3650.0,73,refrigerated,cng,11.72,120.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_64445E560D2D,LOC_B26FC239E19A,North Delhi,DL,Vijay,विजय,3axle,13790.0,275,closed,diesel,3.63,370.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_8853A112029D,LOC_B26FC239E19A,North Delhi,DL,Satpal,सतपाल,3axle,17590.0,351,open,diesel,4.37,360.0,04:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_D77AA299A22C,LOC_5B344A07BA57,Sangrur,PB,Ramesh,रमेश,2axle,7420.0,148,tipper,diesel,6.07,330.0,07:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_923384074533,LOC_FF96333A5510,North West Delhi,DL,Naresh,नरेश,LCV,3780.0,75,refrigerated,diesel,11.67,250.0,05:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_8CA485E15563,LOC_D24D73F16033,Meerut,UP,Mohan,मोहन,3axle,13910.0,278,closed,diesel,4.52,470.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_40245AE86E2B,LOC_B26DA7992E56,Prayagraj,UP,Rakesh,राकेश,3axle,12840.0,256,closed,diesel,3.54,440.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_35CBC9634297,LOC_E96863625035,Shahdara,DL,Satpal,सतपाल,3axle,17290.0,345,open,diesel,3.95,280.0,08:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_2FC72D6C75D1,LOC_1FB47BF8FFEB,Bulandshahr,UP,Vijay,विजय,LCV,3180.0,63,open,diesel,9.12,240.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_65F855C2D6B0,LOC_190E748F376B,Barabanki,UP,Kuldeep,कुलदीप,3axle,14410.0,288,closed,diesel,4.13,320.0,05:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_04F3CE2B9E7E,LOC_FF96333A5510,North West Delhi,DL,Vijay,विजय,pickup,840.0,16,closed,cng,14.56,100.0,05:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_4F52079F3C24,LOC_6042150B38E7,Rohtak,HR,Dinesh,दिनेश,pickup,1430.0,28,open,cng,14.98,140.0,08:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_E0816312C500,LOC_841795218E67,Ghaziabad,UP,Kuldeep,कुलदीप,multi_axle,21070.0,421,open,diesel,2.98,590.0,04:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_FDDC9D45CFFB,LOC_8DBB3FA667B3,New Delhi,DL,Rakesh,राकेश,LCV,3720.0,74,refrigerated,diesel,11.23,140.0,07:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_62D7098FB5A1,LOC_D2DDEA75080C,Pathankot,PB,Jaspal,जसपाल,LCV,1970.0,39,open,diesel,9.68,130.0,07:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_DAFEF38719DD,LOC_B26FC239E19A,North Delhi,DL,Satpal,सतपाल,pickup,870.0,17,open,ev,12.52,120.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_75D07A642865,LOC_61BECDCA1350,Central Delhi,DL,Rakesh,राकेश,LCV,2250.0,45,open,diesel,11.26,290.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_CE55528CD22A,LOC_DA9770705B86,South West Delhi,DL,Mohan,मोहन,pickup,910.0,18,closed,diesel,14.26,110.0,04:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_95A1FE4FF0DD,LOC_41413C4D1A63,East Delhi,DL,Satpal,सतपाल,2axle,8110.0,162,tipper,cng,4.91,370.0,04:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_49EE98E2F33C,LOC_1FB47BF8FFEB,Bulandshahr,UP,Ramesh,रमेश,2axle,9820.0,196,open,diesel,5.7,350.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_591DA8D69BF3,LOC_2E423964E639,Agra,UP,Vijay,विजय,LCV,2150.0,43,open,diesel,11.4,230.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_DC586726E633,LOC_60C46A471111,Pilibhit,UP,Ramesh,रमेश,2axle,8840.0,176,closed,diesel,5.56,270.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_6B4356BB7FC8,LOC_41413C4D1A63,East Delhi,DL,Harpreet,हरप्रीत,3axle,17300.0,346,tipper,diesel,3.55,270.0,04:00,16:00,True,class_constrained_v1,20260903,v0.1
TRK_5564246F7906,LOC_8DBB3FA667B3,New Delhi,DL,Mohan,मोहन,multi_axle,30530.0,610,open,diesel,2.96,680.0,09:00,23:00,True,class_constrained_v1,20260903,v0.1
TRK_F56F84F62A42,LOC_796345940EEC,Budaun,UP,Jaspal,जसपाल,pickup,1200.0,24,closed,ev,14.0,100.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_22F3D50898DB,LOC_FF96333A5510,North West Delhi,DL,Jaspal,जसपाल,LCV,3540.0,70,closed,diesel,11.44,170.0,07:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_AE03AD21962F,LOC_CF065FE8EBAB,Gautam Buddha Nagar,UP,Harpreet,हरप्रीत,LCV,2910.0,58,refrigerated,diesel,9.47,210.0,04:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_C1FC4B86476D,LOC_B890897F9CCC,Kapurthala,PB,Kuldeep,कुलदीप,3axle,16370.0,327,open,diesel,3.84,350.0,05:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_E4FDAF928F73,LOC_D8FB48D6F894,Fatehabad,HR,Satpal,सतपाल,LCV,2320.0,46,refrigerated,diesel,10.69,170.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_C90AF1D36D1D,LOC_6042150B38E7,Rohtak,HR,Vijay,विजय,pickup,990.0,19,open,cng,15.18,60.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_8FC4DE6101AC,LOC_0B27B307A77E,Panipat,HR,Rakesh,राकेश,2axle,9890.0,197,closed,diesel,5.09,330.0,08:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_F6267C99592A,LOC_91BA4A3395D5,Sirsa,HR,Kuldeep,कुलदीप,pickup,1360.0,27,open,diesel,12.7,110.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_5590DF2ECA53,LOC_F20DB0F2A327,Gurugram,HR,Kuldeep,कुलदीप,2axle,10960.0,219,closed,diesel,5.36,320.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
TRK_15A5592D73AA,LOC_DA9770705B86,South West Delhi,DL,Jaspal,जसपाल,LCV,3580.0,71,closed,cng,9.25,230.0,06:00,20:00,True,class_constrained_v1,20260903,v0.1
TRK_5F0188F77E0E,LOC_796345940EEC,Budaun,UP,Kuldeep,कुलदीप,2axle,10600.0,212,closed,diesel,5.95,360.0,06:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_F95DC10D01A8,LOC_8E5593D8E476,Rupnagar,PB,Sukhbir,सुखबीर,LCV,3520.0,70,open,diesel,8.54,170.0,07:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_15FF4C1716B5,LOC_E96863625035,Shahdara,DL,Vijay,विजय,3axle,14630.0,292,open,diesel,4.75,460.0,05:00,15:00,True,class_constrained_v1,20260903,v0.1
TRK_8D5651B53D26,LOC_6B9FA168B682,Firozabad,UP,Balwant,बलवंत,pickup,1410.0,28,closed,diesel,12.5,170.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_C72869DB9CAD,LOC_DA9770705B86,South West Delhi,DL,Satpal,सतपाल,2axle,10910.0,218,tipper,diesel,4.52,360.0,09:00,22:00,True,class_constrained_v1,20260903,v0.1
TRK_CCF8A8744231,LOC_443EF0FB4E8C,Etawah,UP,Vijay,विजय,2axle,8230.0,164,closed,diesel,6.49,220.0,05:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_4AA6580E3788,LOC_1FB47BF8FFEB,Bulandshahr,UP,Naresh,नरेश,LCV,3810.0,76,open,diesel,8.16,210.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_0824160F4C88,LOC_8DBB3FA667B3,New Delhi,DL,Jaspal,जसपाल,2axle,10160.0,203,open,diesel,4.71,400.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_9D0F0F7BC64D,LOC_CF065FE8EBAB,Gautam Buddha Nagar,UP,Satpal,सतपाल,3axle,15600.0,312,tipper,diesel,4.21,510.0,04:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_C7B7B736DAF3,LOC_B26FC239E19A,North Delhi,DL,Kuldeep,कुलदीप,pickup,1090.0,21,open,cng,12.33,140.0,09:00,21:00,True,class_constrained_v1,20260903,v0.1
TRK_1DBF3B78C79D,LOC_6B9FA168B682,Firozabad,UP,Ramesh,रमेश,LCV,2080.0,41,closed,cng,11.74,150.0,05:00,14:00,True,class_constrained_v1,20260903,v0.1
TRK_D9DB0BF9D25C,LOC_B6370F731EEC,Lucknow,UP,Sukhbir,सुखबीर,pickup,1350.0,27,open,diesel,11.68,160.0,09:00,17:00,True,class_constrained_v1,20260903,v0.1
TRK_C3A74AC89814,LOC_91BA4A3395D5,Sirsa,HR,Kuldeep,कुलदीप,pickup,1230.0,24,closed,diesel,13.68,110.0,05:00,13:00,True,class_constrained_v1,20260903,v0.1
TRK_AECC93C07E6C,LOC_5D316714188F,Faridabad,HR,Jaspal,जसपाल,multi_axle,23180.0,463,open,diesel,3.32,800.0,08:00,18:00,True,class_constrained_v1,20260903,v0.1
TRK_92FCCDDA79E5,LOC_AB3DB4CE53FF,Gurdaspur,PB,Harpreet,हरप्रीत,pickup,1250.0,25,closed,cng,15.37,160.0,04:00,12:00,True,class_constrained_v1,20260903,v0.1
TRK_2913902A2DEE,LOC_5775AEDC7A87,Kanpur Nagar,UP,Mohan,मोहन,2axle,6500.0,130,tipper,diesel,4.76,400.0,08:00,19:00,True,class_constrained_v1,20260903,v0.1
